"name","description","brand","category","sku","packSize","barcode","imageUrl","link"
"TUNA SAKU YF MED 2/11LB WILD PHL F","","N/A","TUNA SAKU, LOIN","#84228","22 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/14214621206334b49f9fe0e5.92629921.jpg","https://ecatalog.wismettacusa.com/product.php?id=102353&branch=LOS"
"TUNA GROUND MEATS YF PHL F","","N/A","TUNA GROUND MEAT","#84278","22 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/13181255146334b4ed3db044.19087660.jpg","https://ecatalog.wismettacusa.com/product.php?id=103658&branch=LOS"
"SQUID ILLEX JUMBO 400/700 ARG F","","FORTUNE","SQUID","#84297","40 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/8888028476334afcaad0e64.88765342.jpg","https://ecatalog.wismettacusa.com/product.php?id=104811&branch=LOS"
"CHICKEN CHASHU FULLY COOKED MISHIMA F","","MISHIMA","MEAT","#84300","LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/1412504962d9e93a902a13.59887371.jpg","https://ecatalog.wismettacusa.com/product.php?id=105233&branch=LOS"
"TUNA CUBE YF WILD 22LB THA F","","N/A","TUNA OTHER ( SLICE, CUBE )","#84322","22 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/1186275691630e8401119ba2.26431123.jpg","https://ecatalog.wismettacusa.com/product.php?id=105763&branch=LOS"
"TUNA CUBE YF WILD 22LB IND F","","N/A","TUNA OTHER ( SLICE, CUBE )","#84324","22 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/11590261630e842f57c4f4.31898154.jpg","https://ecatalog.wismettacusa.com/product.php?id=105838&branch=LOS"
"BEEF SKINNED TONGUE BLOCK CROWN CUT 503W","","N/A","MEAT","#84328","LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/4346617186679e3b6312307.22932493.jpg","https://ecatalog.wismettacusa.com/product.php?id=106286&branch=LOS"
"BEEF SKINNED TONGUE SLICE CROWN CUT 175W","","N/A","MEAT","#84329","LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/7047657676679e3dcdb4c46.90718440.jpg","https://ecatalog.wismettacusa.com/product.php?id=106287&branch=LOS"
"MEAT PORK SLICED CHASHU HANAZEN 42461 F","","N/A","MEAT","#84333B","12/ 1 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/27314036166843fdfdc0c41.37799151.jpg","https://ecatalog.wismettacusa.com/product.php?id=117354&branch=LOS"
"TUNA CUBE WILD IDN F","","N/A","TUNA OTHER ( SLICE, CUBE )","#84347","2/ 11 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/159903839863867a7c7dc0f0.18826877.jpg","https://ecatalog.wismettacusa.com/product.php?id=107679&branch=LOS"
"MACKEREL BONELESS FILLET 30P VNM SK F","","SK","MACKEREL","#84352","5 KG","074410843523","https://ecatalog.wismettacusa.com/upload/img/m/64234011567115f53524292.08721512.jpg","https://ecatalog.wismettacusa.com/product.php?id=110964&branch=LOS"
"MACKEREL BONELESS FILLET 35P VNM SK F","","SK","MACKEREL","#84353","5 KG","074410843530","https://ecatalog.wismettacusa.com/upload/img/m/123092561867113c232b93e7.06410588.jpg","https://ecatalog.wismettacusa.com/product.php?id=110965&branch=LOS"
"SEASONED BABY OCTOPUS/IIDAKO NEW AZUMA F","","AZUMA","CHINMI OTHER","#84370","8/ 2.2 LB","745329000699","https://ecatalog.wismettacusa.com/upload/img/m/120770838063e2f112b8f2d6.33033374.jpg","https://ecatalog.wismettacusa.com/product.php?id=108974&branch=LOS"
"SHUMAI SHRIMP JUMBO 10PC K&P NISSUI F","","NISSUI","SHUMAI","#84378","2/ 12/ 10.58 OZ","070017251078","https://ecatalog.wismettacusa.com/upload/img/m/20787803156401069428aea9.62715477.jpg","https://ecatalog.wismettacusa.com/product.php?id=109856&branch=LOS"
"PORK NETTED PICNIC CHASHU RAW 03030 F","","N/A","MEAT","#84395","LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/86790946364233de50844e5.22575188.jpg","https://ecatalog.wismettacusa.com/product.php?id=98725&branch=LOS"
"SHRIMP TEMPURA 13-15 100P SK F","","SK","SHRIMP OTHER","#84441","6.9 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/167120758162322eb84c02d1.27180977.jpg","https://ecatalog.wismettacusa.com/product.php?id=98721&branch=LOS"
"FLYING FISH ROE TOBIKO ORANGE JPN SK F","","SK","TOBIKO","#84472","12/ 500 G","074410844721","https://ecatalog.wismettacusa.com/upload/img/m/71064880364c019971042d2.03277492.jpg","https://ecatalog.wismettacusa.com/product.php?id=100798&branch=LOS"
"FLYING FISH ROE TOBIKO RED JPN SK F","","SK","TOBIKO","#84473","12/ 500 G","074410844738","https://ecatalog.wismettacusa.com/upload/img/m/43519364c019ef446fd2.92294133.jpg","https://ecatalog.wismettacusa.com/product.php?id=100799&branch=LOS"
"FLYING FISH ROE TOBIKO BLACK JPN SK F","","SK","TOBIKO","#84474","12/ 500 G","074410844745","https://ecatalog.wismettacusa.com/upload/img/m/30645157362b119003bad53.04934006.jpg","https://ecatalog.wismettacusa.com/product.php?id=100800&branch=LOS"
"FLYING FISH ROE TOBIKO GREEN JPN SK F","","SK","TOBIKO","#84475","12/ 500 G","074410844752","https://ecatalog.wismettacusa.com/upload/img/m/34031040862b1191e9494b9.41553937.jpg","https://ecatalog.wismettacusa.com/product.php?id=100801&branch=LOS"
"SHRIMP BREADED EBI FRY RAW BULK VNM SK F","","SK","SHRIMP OTHER","#84526","10/ 2.1 LB","074410845261","https://ecatalog.wismettacusa.com/upload/img/m/80827146965d546bf22bfb7.65359263.jpg","https://ecatalog.wismettacusa.com/product.php?id=103384&branch=LOS"
"HERRING ROE KAZUNOKO 180G AZUMA JPN F","","AZUMA FOODS","FISH EGG OTHER","#84621","3/ 12/ 288 G","074410846213","https://ecatalog.wismettacusa.com/upload/img/m/20318362246560d61e7f9786.39648164.jpg","https://ecatalog.wismettacusa.com/product.php?id=105923&branch=LOS"
"SOY MEAT NEXT KALBI 1.1 NEXT MEATS F","","N/A","FROZEN PROCESSED PRODUCT OTHER","#84653","100/ 2.82 OZ","074410846534","https://ecatalog.wismettacusa.com/upload/img/m/158461578664a6e60f232504.58160941.jpg","https://ecatalog.wismettacusa.com/product.php?id=112716&branch=LOS"
"SOY MEAT NEXT HARAMI 1.1 NEXT MEATS F","","N/A","FROZEN PROCESSED PRODUCT OTHER","#84654","100/ 2.82 OZ","074410846541","https://ecatalog.wismettacusa.com/upload/img/m/91936588964a6e626e70f81.33244674.jpg","https://ecatalog.wismettacusa.com/product.php?id=112717&branch=LOS"
"SOY MEAT NEXT KALBI NO SAUCE NEXT MEATSF","","N/A","FROZEN PROCESSED PRODUCT OTHER","#84655","10/ 35.2 OZ","074410846558","https://ecatalog.wismettacusa.com/upload/img/m/64489690364a6e63e6a4848.63188284.jpg","https://ecatalog.wismettacusa.com/product.php?id=112718&branch=LOS"
"BEEF JPN WAGYU NY STRIP ROAST 123111 F","","N/A","MEAT","#84682","LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/751272307649b80ea815356.30050642.jpg","https://ecatalog.wismettacusa.com/product.php?id=110968&branch=LOS"
"LANGOSTINO LOBSTER 120/150 WILD CHL F","","N/A","FISH OTHER ( LOBSTER, ANAGO )","#84713","10/ 2 LB","824710000057","https://ecatalog.wismettacusa.com/upload/img/m/1796774249649b88362e5c93.19681458.jpg","https://ecatalog.wismettacusa.com/product.php?id=111809&branch=LOS"
"LANGOSTINO LOBSTER IQF 70/90 WILD CHL F","","N/A","FISH OTHER ( LOBSTER, ANAGO )","#84714","10/ 2 LB","824710000040","https://ecatalog.wismettacusa.com/upload/img/m/1477568941649b888da0da06.71289052.jpg","https://ecatalog.wismettacusa.com/product.php?id=111810&branch=LOS"
"LANGOSTINO LOBSTER IQF 90/120 WILD CHL F","","N/A","FISH OTHER ( LOBSTER, ANAGO )","#84715","10/ 2 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/1020521607668d9715610e51.59831777.jpg","https://ecatalog.wismettacusa.com/product.php?id=111811&branch=LOS"
"BEEF JPN WAGYU STRIPLOIN SLICE 123602 F","","N/A","MEAT","#84729","4/ 0.5 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/160335663649b816f8d0288.82069622.jpg","https://ecatalog.wismettacusa.com/product.php?id=112306&branch=LOS"
"BEEF JPN WAGYU STRIPLOIN STEAK 123209 F","","N/A","MEAT","#84730","20/ 0.75 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/1646449614649b81ae4c8004.90888931.jpg","https://ecatalog.wismettacusa.com/product.php?id=112307&branch=LOS"
"MEAT BEEF FLAP SKEWER 100PC 1.5OZ F","","A FARM","MEAT","#84731","100 PC","N/A","https://ecatalog.wismettacusa.com/upload/img/m/800583966669ec6ac1acff1.16022823.jpg","https://ecatalog.wismettacusa.com/product.php?id=112485&branch=LOS"
"MEAT CHICKEN LEGMEAT SKEWER 100P 1.5OZ F","","A FARM","MEAT","#84732","100 PC","N/A","https://ecatalog.wismettacusa.com/upload/img/m/272856375669ec6906d6299.67630988.jpg","https://ecatalog.wismettacusa.com/product.php?id=112486&branch=LOS"
"MEAT CHICKEN NEGIMA SKEWER 100PC 1.5OZ F","","A FARM","MEAT","#84733","100 PC","N/A","https://ecatalog.wismettacusa.com/upload/img/m/2028460544669ec670adff83.13504669.jpg","https://ecatalog.wismettacusa.com/product.php?id=112487&branch=LOS"
"SALMON CUBE 10LB CHL F","","N/A","SALMON, TROUT","#84736","10 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/192192681464ee5fbe943568.52538180.jpg","https://ecatalog.wismettacusa.com/product.php?id=112979&branch=LOS"
"SQUID SURUME IKA 14LB WILD KOR F","","N/A","SQUID","#84833","14 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/170379298464c01f56848a41.90653757.jpg","https://ecatalog.wismettacusa.com/product.php?id=112980&branch=LOS"
"CHICKEN CUTLET JPN STYLE 820W F","","N/A","MEAT","#84847","LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/12220081166675fec0cf38c6.33118779.jpg","https://ecatalog.wismettacusa.com/product.php?id=113215&branch=LOS"
"SEA BREAM YUZU MADAI LOIN W SKIN JPN F","","N/A","FISH OTHER ( LOBSTER, ANAGO )","#84887","LB","810096670021","https://ecatalog.wismettacusa.com/upload/img/m/9714328366662309bd01819.11010500.jpg","https://ecatalog.wismettacusa.com/product.php?id=114656&branch=LOS"
"MACKEREL KABAYAKI JUST CHAMPION TWN F","","N/A","MACKEREL","#84904","100/ 4.58 OZ","074410849047","https://ecatalog.wismettacusa.com/upload/img/m/6065519665739c52bc0613.54794868.jpg","https://ecatalog.wismettacusa.com/product.php?id=117049&branch=LOS"
"TILAPIA KABAYAKI JUST CHAMPION TWN F","","N/A","TILAPIA","#84905","100/ 3.17 OZ","074410849054","https://ecatalog.wismettacusa.com/upload/img/m/134356515365739c72243235.66547864.jpg","https://ecatalog.wismettacusa.com/product.php?id=117050&branch=LOS"
"SAURY KABAYAKI JUST CHAMPION TWN F","","N/A","FISH OTHER ( LOBSTER, ANAGO )","#84906","100/ 2.46 OZ","074410849061","https://ecatalog.wismettacusa.com/upload/img/m/1623870796658cc3ef526f37.27566079.jpg","https://ecatalog.wismettacusa.com/product.php?id=117051&branch=LOS"
"ALBACORE LOIN 22LB WILD JPN F","","N/A","ALBACORE","#84907","22 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/1972398365670f02f606b7e2.63642884.jpg","https://ecatalog.wismettacusa.com/product.php?id=114714&branch=LOS"
"IMITATION CRAB KANI KAMA KANI-TARO SK F","","SK","IMITATION CRAB","#84941","20/ 1.1 LB","074410849412","https://ecatalog.wismettacusa.com/upload/img/m/1026068520663bbc15ed3e76.21659611.jpg","https://ecatalog.wismettacusa.com/product.php?id=117828&branch=LOS"
"MEAT HICKORY SMOKED UNCURED BACON HF F","","POCINO","MEAT","#84942","LB","0171014825767","https://ecatalog.wismettacusa.com/upload/img/m/1984690830667f32bb9bd850.45485449.jpg","https://ecatalog.wismettacusa.com/product.php?id=115900&branch=LOS"
"MEAT HICKORY SMOKED UNCURED BACON WH F","","POCINO","MEAT","#84943","LB","0171014825750","https://ecatalog.wismettacusa.com/upload/img/m/107072048667f2b50b0fec0.11128997.jpg","https://ecatalog.wismettacusa.com/product.php?id=115901&branch=LOS"
"MEAT JAPANESE INSPIRED ROAST BEEF NEW F","","POCINO","MEAT","#84944A","LB","071014425622","https://ecatalog.wismettacusa.com/upload/img/m/853820223668c60d9051cd1.86282772.jpg","https://ecatalog.wismettacusa.com/product.php?id=125443&branch=LOS"
"SALMON ROE IKURA CHUM 2.2LB USA F","","N/A","IKURA","#84948","12/ 2.2 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/84046546966633117992b28.59347114.jpg","https://ecatalog.wismettacusa.com/product.php?id=116004&branch=LOS"
"TUNA KATSU CHEESE BREADED 50G F","","N/A","FROZEN PROCESSED PRODUCT OTHER","#84949","20/ 1.1 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/3625206656566608bb10e56.55637316.jpg","https://ecatalog.wismettacusa.com/product.php?id=116001&branch=LOS"
"TUNA KATSU REGULAR BREADED 50G F","","N/A","FROZEN PROCESSED PRODUCT OTHER","#84950","20/ 1.1 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/202385701165666028228568.07014558.jpg","https://ecatalog.wismettacusa.com/product.php?id=116002&branch=LOS"
"TUNA KATSU STICK BREADED 70G F","","N/A","FROZEN PROCESSED PRODUCT OTHER","#84951","15/ 1.54 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/1813651036656660ad82da20.29053707.jpg","https://ecatalog.wismettacusa.com/product.php?id=116003&branch=LOS"
"PORK BELLY NETTED Q CUT CA 18002P12C F","","N/A","MEAT","#84960","LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/1754108962668d58f82600c9.36595308.jpg","https://ecatalog.wismettacusa.com/product.php?id=116200&branch=LOS"
"TUNA KATSU CHEESE COOKED 50G F","","N/A","FROZEN PROCESSED PRODUCT OTHER","#84968","20/ 1.1 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/45568469465665f5df26935.28743092.jpg","https://ecatalog.wismettacusa.com/product.php?id=116597&branch=LOS"
"TUNA KATSU REGULAR COOKED 50G F","","N/A","FROZEN PROCESSED PRODUCT OTHER","#84969","20/ 1.1 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/120285553765665ce779e230.22293173.jpg","https://ecatalog.wismettacusa.com/product.php?id=116598&branch=LOS"
"TUNA KATSU STICK COOKED 70G F","","N/A","FROZEN PROCESSED PRODUCT OTHER","#84970","15/ 1.53 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/173572967565665c9a7bb240.00609248.jpg","https://ecatalog.wismettacusa.com/product.php?id=116599&branch=LOS"
"PORK CHASHU BELLY 22.04LB NHF MEX F","","N/A","MEAT","#85055A","22.04/ LB","078139740203","https://ecatalog.wismettacusa.com/upload/img/m/1574215772649dd9da6b4f91.38155959.jpg","https://ecatalog.wismettacusa.com/product.php?id=81931&branch=LOS"
"EEL UNAGI KABAYAKI 12OZ CHN LOCAL F","","N/A","UNAGI","#85061","2/ 11 LB","626538490948","https://ecatalog.wismettacusa.com/upload/img/m/208711886966c7a09def6d65.00518635.jpg","https://ecatalog.wismettacusa.com/product.php?id=55912&branch=LOS"
"SALMON ROE IKURA CHUM NO1 2.2LB USA F","","N/A","IKURA","#85114","12/ 2.2 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/2029849607655bef9a19a9b6.92030400.jpg","https://ecatalog.wismettacusa.com/product.php?id=57194&branch=LOS"
"SUSHI SHOGA PINK TOKUYO 25LB SK","","SK","SUSHI SHOGA","#85124","25 LB","074410851248","https://ecatalog.wismettacusa.com/upload/img/m/85124-1.JPG","https://ecatalog.wismettacusa.com/product.php?id=1936&branch=LOS"
"SUSHI SHOGA PINK RETAIL 2.2LB SK","","SK","SUSHI SHOGA","#85125","10/ 2.2 LB","074410851255","https://ecatalog.wismettacusa.com/upload/img/m/85125-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=1937&branch=LOS"
"SUSHI SHOGA WHITE RETAIL 2.2LB SK","","SK","SUSHI SHOGA","#85126","10/ 2.2 LB","074410851262","https://ecatalog.wismettacusa.com/upload/img/m/85126-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=1938&branch=LOS"
"TAKUAN 1KG SK","","SK","TAKUAN","#85135","12/ 2.2 LB","074410851354","https://ecatalog.wismettacusa.com/upload/img/m/85135-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=1953&branch=LOS"
"TAKUAN IPPONZUKE 12.3OZ","","SK","TAKUAN","#85136","24/ 12.3 OZ","074410851361","https://ecatalog.wismettacusa.com/upload/img/m/85136-1.jpg","https://ecatalog.wismettacusa.com/product.php?id=1951&branch=LOS"
"SUSHI SHOGA PINK 245P 1GL NO MSG SK","","SK","SUSHI SHOGA","#85169","4/ 5 LB","074410851699","https://ecatalog.wismettacusa.com/upload/img/m/12545113205b76f2190d4a75.51484400.jpg","https://ecatalog.wismettacusa.com/product.php?id=1935&branch=LOS"
"PICKLED GINGER KIZAMI BENI SHOGA 500R22L","","GGP","PICKLED VEGETABLE OTHER","#85172","22 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/85172-1.JPG","https://ecatalog.wismettacusa.com/product.php?id=1982&branch=LOS"
"PICKLED GINGER SHOGA KIZAMI 1GL N-MSG SK","","SK","PICKLED VEGETABLE OTHER","#85173","4/ 5 LB","074410851736","https://ecatalog.wismettacusa.com/upload/img/m/85173-1.JPG","https://ecatalog.wismettacusa.com/product.php?id=1983&branch=LOS"
"NOODLE JAPCHAE SPICY & CHEESE SK F","","SK","FROZEN PROCESSED PRODUCT OTHER","#85201","16/ 7.4 OZ","074410852016","https://ecatalog.wismettacusa.com/upload/img/m/9275890225cd462200d7e20.52155038.jpg","https://ecatalog.wismettacusa.com/product.php?id=59455&branch=LOS"
"BUNS GAW 1693110 10PC CHI MEI F","","N/A","FROZEN PROCESSED PRODUCT OTHER","#85249A","20/ 10 PC","4711926725637","https://ecatalog.wismettacusa.com/upload/img/m/234732849659f358348d507.96829736.jpg","https://ecatalog.wismettacusa.com/product.php?id=81912&branch=LOS"
"EEL UNAGI KABAYAKI GOLD L 12OZ CHN F","","N/A","UNAGI","#85259","2/ 11 LB","6955086400227","https://ecatalog.wismettacusa.com/upload/img/m/18151335645f0f3edf6e1778.77346453.jpg","https://ecatalog.wismettacusa.com/product.php?id=59139&branch=LOS"
"BEEF MARINATED BULGOGI 1LB 1000 F","","N/A","MEAT","#85261","16/ 1 LB","860374002419","https://ecatalog.wismettacusa.com/upload/img/m/10657326535cc76d08a42723.77370332.jpg","https://ecatalog.wismettacusa.com/product.php?id=59238&branch=LOS"
"BEEF MARINATED SHORT RIBS 1LB 1300 F","","N/A","MEAT","#85262","10/ 1 LB","860374002402","https://ecatalog.wismettacusa.com/upload/img/m/4960626825cc76d20ceab51.55255751.jpg","https://ecatalog.wismettacusa.com/product.php?id=59239&branch=LOS"
"BEEF CHUCK ROLL SLICED 1.8MM 5LB 11447 F","","N/A","MEAT","#85270","LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/18865961525cc76cf44ad327.17971038.jpg","https://ecatalog.wismettacusa.com/product.php?id=59389&branch=LOS"
"OKONOMIYAKI SEAFOOD&CABBAGE PANCAKE SK F","","SK","FROZEN PROCESSED PRODUCT OTHER","#85283","30/ 8.11 OZ","074410852832","https://ecatalog.wismettacusa.com/upload/img/m/5527212995f9b3218754d43.52589219.jpg","https://ecatalog.wismettacusa.com/product.php?id=84550&branch=LOS"
"BUNS CURRY CHICKEN SK F","","SK","FROZEN PROCESSED PRODUCT OTHER","#85289","16/ 3 PC","074410852894","https://ecatalog.wismettacusa.com/upload/img/m/7792595215f109121cf9102.68920125.jpg","https://ecatalog.wismettacusa.com/product.php?id=89451&branch=LOS"
"BUNS PIZZA WITH BACON SK F","","SK","FROZEN PROCESSED PRODUCT OTHER","#85290","16/ 3 PC","074410852900","https://ecatalog.wismettacusa.com/upload/img/m/18019925265f109134d7c204.68470644.jpg","https://ecatalog.wismettacusa.com/product.php?id=89452&branch=LOS"
"BUNS FOLDED STEAMED SK F","","SK","FROZEN PROCESSED PRODUCT OTHER","#85302","6/ 38 PC","074410853020","https://ecatalog.wismettacusa.com/upload/img/m/5337821025d41d6947c34b4.42923821.jpg","https://ecatalog.wismettacusa.com/product.php?id=81977&branch=LOS"
"PORK BELLY SL NETTED ROLL RAW 992062 F","","N/A","MEAT","#85317","LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/12538842335d41f63d0c0dd9.96143316.jpg","https://ecatalog.wismettacusa.com/product.php?id=81978&branch=LOS"
"TUNA STRIP MEAT BAND-SAW CUT SEA SK F","","SK","TUNA STRIP, NAKAOCHI","#85337","2/ 11 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/9647869775f0def5d883a49.61301616.jpg","https://ecatalog.wismettacusa.com/product.php?id=84184&branch=LOS"
"TUNA LOIN 5-8LB WILD OMN F","","N/A","TUNA SAKU, LOIN","#85349","30 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/1678532009613567a8a250f4.01189349.jpg","https://ecatalog.wismettacusa.com/product.php?id=93976&branch=LOS"
"PORK BELLY NETTED RAW HALF CUT 992061 F","","N/A","MEAT","#85369","LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/10511687025f0f6a8c6f2579.63395667.jpg","https://ecatalog.wismettacusa.com/product.php?id=84784&branch=LOS"
"PORK SINGLE BELLY S/L SBF C40 53118 F","","N/A","MEAT","#85399","LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/10779842855f0f6aed1c8be3.07254308.jpg","https://ecatalog.wismettacusa.com/product.php?id=85714&branch=LOS"
"BURI FILLET PREMIUM 2.6KG UP SK JPN F","","SK","HAMACHI FILLET, LOIN","#85414","LB","074410886509","https://ecatalog.wismettacusa.com/upload/img/m/1406684135ef666f6e1fa28.38594378.jpg","https://ecatalog.wismettacusa.com/product.php?id=87411&branch=LOS"
"BURI FILLET PREMIUM 2.0KG UNDER SK JPN F","","SK","HAMACHI FILLET, LOIN","#85415","LB","074410854157","https://ecatalog.wismettacusa.com/upload/img/m/2946304115ef667372373c7.35331300.jpg","https://ecatalog.wismettacusa.com/product.php?id=87412&branch=LOS"
"BURI FILLET GOLD SK JPN F","","SK","HAMACHI FILLET, LOIN","#85417","LB","074410854171","https://ecatalog.wismettacusa.com/upload/img/m/3668148365f0f355719b2a0.53232663.jpg","https://ecatalog.wismettacusa.com/product.php?id=84804&branch=LOS"
"BURI LOIN SK JPN F","","SK","HAMACHI FILLET, LOIN","#85420","2/ 11 LB","074410854201","https://ecatalog.wismettacusa.com/upload/img/m/1041898586667c5b8d799793.66074267.jpg","https://ecatalog.wismettacusa.com/product.php?id=116861&branch=LOS"
"GYOZA GLUTEN FREE/NO ANIMAL 30P SK F","","SK","GYOZA","#85457","10/ 21.16 OZ","074410854577","https://ecatalog.wismettacusa.com/upload/img/m/15739563646112aa7e39e3c8.90633212.jpg","https://ecatalog.wismettacusa.com/product.php?id=92581&branch=LOS"
"SHRIMP TEMPURA 16-20 125P VNM SK BAP4 F","","SK","SHRIMP OTHER","#85544","7.56 LB","074410855444","https://ecatalog.wismettacusa.com/upload/img/m/5257925445d0d2490c9c7b5.59572592.jpg","https://ecatalog.wismettacusa.com/product.php?id=80943&branch=LOS"
"TURBOT FRILL SLICE 8G RGL CHN F","","ROYAL GREEN LAND","FISH OTHER ( LOBSTER, ANAGO )","#85653","2/ 20/ 160 G","074410856533","https://ecatalog.wismettacusa.com/upload/img/m/239818485664f5eea978641.06788383.jpg","https://ecatalog.wismettacusa.com/product.php?id=108017&branch=LOS"
"PORK SINGLE BELLY SL SASA MEX F","","N/A","MEAT","#85696","LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/17891012695f0f6b4a626db7.63200499.jpg","https://ecatalog.wismettacusa.com/product.php?id=86631&branch=LOS"
"PORK SINGLE BELLY SL HYLIFE 52882 CAN F","","N/A","MEAT","#85708","LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/11934953805f0f6b9b0b6e29.84805382.jpg","https://ecatalog.wismettacusa.com/product.php?id=86840&branch=LOS"
"MACKEREL FILLET 30P VNM SK F","","SK","MACKEREL","#85727","11 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/131887034261f095096b2cd6.38716720.jpg","https://ecatalog.wismettacusa.com/product.php?id=89942&branch=LOS"
"BLACK COD MISO MARINATED PORTION SK F","","SK","BLACK COD","#85729","12/ 250 G","074410857295","https://ecatalog.wismettacusa.com/upload/img/m/121046233461356374d40e62.53851336.jpg","https://ecatalog.wismettacusa.com/product.php?id=94455&branch=LOS"
"TAKOYAKI 360G SK F","","SK","FROZEN PROCESSED PRODUCT OTHER","#85770","20/ 12.69 OZ","074410857707","https://ecatalog.wismettacusa.com/upload/img/m/19652066875fbdbc9935f781.52014825.jpg","https://ecatalog.wismettacusa.com/product.php?id=92111&branch=LOS"
"SEAWEED SALAD SPICY KOR SK F","","SK","SEAWEED SALAD","#85780","30/ 7.4 OZ","074410857806","https://ecatalog.wismettacusa.com/upload/img/m/392957989664b865b7e8bc2.89764929.jpg","https://ecatalog.wismettacusa.com/product.php?id=94632&branch=LOS"
"SEAWEED SALAD ORIGINAL KOR SK F","","SK","SEAWEED SALAD","#85781","30/ 7.4 OZ","074410857813","https://ecatalog.wismettacusa.com/upload/img/m/1881602733664b8624e737f1.82218162.jpg","https://ecatalog.wismettacusa.com/product.php?id=94633&branch=LOS"
"ESCOLAR SAKU TAIWAN SK F","","SK","ESCOLOR","#85809","10/ 2.2 LB","074410858094","https://ecatalog.wismettacusa.com/upload/img/m/222067882620ae7b9530cc5.16066738.jpg","https://ecatalog.wismettacusa.com/product.php?id=90619&branch=LOS"
"BEEF SHORTRIB BI SLICED ANGS 10MM R01A F","","N/A","MEAT","#85833","10 LB","N/A","https://ecatalog.wismettacusa.com/upload/img/m/14576797935f1751b20260b3.97663501.jpg","https://ecatalog.wismettacusa.com/product.php?id=89946&branch=LOS"
"BURI KIRIMI PREMIUM FOR GRILL SK JPN F","","SK","HAMACHI OTHER","#85907","2/ 22/ 6.34 OZ","074410859077","https://ecatalog.wismettacusa.com/upload/img/m/1450665829613565db797236.95651946.jpg","https://ecatalog.wismettacusa.com/product.php?id=93454&branch=LOS"
"BURI KIRIOTOSHI FOR GRILLING SK JPN F","","SK","HAMACHI OTHER","#85908","20/ 1.1 LB","074410859084","https://ecatalog.wismettacusa.com/upload/img/m/24938886961cb8ec5409908.62446420.jpg","https://ecatalog.wismettacusa.com/product.php?id=93455&branch=LOS"
"PICKLED GARLIC/NINNIKU TAMARIZUKE 16Z SK","","SK","PICKLED VEGETABLE OTHER","#85959","20/ 16 OZ","074410859596","https://ecatalog.wismettacusa.com/upload/img/m/4577480865c50f274197836.87270796.jpg","https://ecatalog.wismettacusa.com/product.php?id=1985&branch=LOS"
"PICKLED GARLIC KIMCHI FUMI 16OZ SK","","N/A","PICKLED VEGETABLE OTHER","#85960","20/ 16 OZ","074410859602","https://ecatalog.wismettacusa.com/upload/img/m/121218863960d11a8b4bb552.31222654.jpg","https://ecatalog.wismettacusa.com/product.php?id=93968&branch=LOS"
"OCTOPUS BOILED LEG CHN SK F","","SK","OCTOPUS","#85973","20/ 250 G","074410859732","https://ecatalog.wismettacusa.com/upload/img/m/223159813623230c25de790.30934473.jpg","https://ecatalog.wismettacusa.com/product.php?id=97595&branch=LOS"
