ada,sku,name,proof,size,pack,base_price,license_price,retail_price,group,Level 1 category,Level 2 category,Level 3 category
321,8728,SKINNYGIRL CUCUMBER,60,750,12,16.11,18.99,,Alcohol,,,
321,8729,SKINNYGIRL ISLAND COCONUT,60,750,12,16.11,18.99,,Alcohol,,,
321,10724,SKINNYGIRL MEYER LEMON,60,750,12,16.11,18.99,,Alcohol,,,
321,8730,SKINNYGIRL TANGERINE,60,750,12,16.11,18.99,,Alcohol,,,
321,9717,SKINNYGIRL WHITE CHERRY,60,750,12,16.11,18.99,,Alcohol,wine,Champagne & Sparkling,
321,72446,SKINNYGIRL WHITE CHERRY W/GLS,60,750,6,16.11,18.99,,Alcohol,wine,Champagne & Sparkling,
321,10529,SMIRNOFF AMARETTO,70,375,12,6.07,5.76,6.79,Alcohol,,Cordials & Liqueurs,Amaretto
321,10540,SMIRNOFF AMARETTO,70,750,12,11.87,13.99,,Alcohol,,Cordials & Liqueurs,Amaretto
321,10544,SMIRNOFF AMARETTO PL,70,200,48,2.86,2.7,3.19,Alcohol,,Cordials & Liqueurs,Amaretto
321,4277,SMIRNOFF BLUEBERRY,70,50,120,0.87,0.81,0.96,Alcohol,,,
321,4223,SMIRNOFF BLUEBERRY,70,375,12,6.07,5.76,6.79,Alcohol,,,
321,4278,SMIRNOFF BLUEBERRY,70,750,12,11.87,13.99,,Alcohol,,,
321,4279,SMIRNOFF BLUEBERRY,70,1000,12,14.41,16.99,,Alcohol,,,
321,4280,SMIRNOFF BLUEBERRY,70,1750,6,20.35,23.99,,Alcohol,,,
321,10800,SMIRNOFF CANDY CANE PL 6PK,60,50,20,5.13,4.89,5.76,Alcohol,,,
321,2649,SMIRNOFF CHERRY,70,375,12,6.07,5.76,6.79,Alcohol,,,
321,2667,SMIRNOFF CHERRY,70,750,12,11.87,13.99,,Alcohol,,,
321,2668,SMIRNOFF CHERRY,70,1000,12,14.41,16.99,,Alcohol,,,
321,2669,SMIRNOFF CHERRY,70,1750,6,20.35,23.99,,Alcohol,,,
321,2670,SMIRNOFF CHERRY PL,70,50,120,0.87,0.81,0.96,Alcohol,,,
321,10545,SMIRNOFF CINNA-SUGAR TWIST,60,750,12,11.87,13.99,,Alcohol,,,
321,10546,SMIRNOFF CINNA-SUGAR TWIST,60,1000,12,14.41,16.99,,Alcohol,,,
321,10547,SMIRNOFF CINNA-SUGAR TWIST PL,60,50,120,0.87,0.81,0.96,Alcohol,,,
321,11976,SMIRNOFF CINNAMON CHURROS,60,375,12,6.07,5.76,6.79,Alcohol,,,
321,86083,SMIRNOFF CITRUS,70,50,120,0.87,0.81,0.96,Alcohol,,,
321,61413,SMIRNOFF CITRUS,70,375,12,6.07,5.76,6.79,Alcohol,,,
321,61427,SMIRNOFF CITRUS,70,750,12,11.87,13.99,,Alcohol,,,
321,61421,SMIRNOFF CITRUS,70,1000,12,14.41,16.99,,Alcohol,,,
321,88856,SMIRNOFF CITRUS,70,1750,6,20.35,23.99,,Alcohol,,,
321,7885,SMIRNOFF COCONUT,70,375,12,6.07,5.76,6.79,Alcohol,,,
321,7917,SMIRNOFF COCONUT,70,750,12,11.87,13.99,,Alcohol,,,
321,7919,SMIRNOFF COCONUT,70,1750,6,20.35,23.99,,Alcohol,,,
321,10655,SMIRNOFF COCONUT PL,70,200,48,2.86,2.7,3.19,Alcohol,,,
321,1318,SMIRNOFF CRANBERRY,70,50,120,0.87,0.81,0.96,Alcohol,,,
321,1420,SMIRNOFF CRANBERRY,70,375,12,6.07,5.76,6.79,Alcohol,,,
321,1320,SMIRNOFF CRANBERRY,70,750,12,11.87,13.99,,Alcohol,,,
321,1321,SMIRNOFF CRANBERRY,70,1000,12,14.41,16.99,,Alcohol,,,
321,1322,SMIRNOFF CRANBERRY,70,1750,6,20.35,23.99,,Alcohol,,,
321,6444,SMIRNOFF DARK ROASTED ESPRESSO,100,50,120,1.07,1.01,1.19,Alcohol,,,
321,7412,SMIRNOFF DARK ROASTED ESPRESSO,100,375,24,7.37,6.99,8.24,Alcohol,,,
321,6445,SMIRNOFF DARK ROASTED ESPRESSO,100,750,12,14.41,16.99,,Alcohol,,,
321,7413,SMIRNOFF DARK ROASTED ESPRESSO,100,1000,12,16.11,18.99,,Alcohol,,,
321,8300,SMIRNOFF FLUFFED MARSHMALLO PL,60,50,120,0.87,0.81,0.96,Alcohol,,,
321,8114,SMIRNOFF FLUFFED MARSHMALLOW,60,750,12,11.87,13.99,,Alcohol,,,
321,8115,SMIRNOFF FLUFFED MARSHMALLOW,60,1000,12,14.41,16.99,,Alcohol,,,
321,4834,SMIRNOFF GRAPE,70,50,120,0.87,0.81,0.96,Alcohol,,,
321,4824,SMIRNOFF GRAPE,70,375,12,6.07,5.76,6.79,Alcohol,,,
321,4831,SMIRNOFF GRAPE,70,750,12,11.87,13.99,,Alcohol,,,
321,4832,SMIRNOFF GRAPE,70,1000,12,14.41,16.99,,Alcohol,,,
321,4833,SMIRNOFF GRAPE,70,1750,6,20.35,23.99,,Alcohol,,,
321,576,SMIRNOFF GREEN APPLE,70,50,120,0.87,0.81,0.96,Alcohol,,,
321,1033,SMIRNOFF GREEN APPLE,70,375,12,6.07,5.76,6.79,Alcohol,,,
321,575,SMIRNOFF GREEN APPLE,70,750,12,11.87,13.99,,Alcohol,,,
321,573,SMIRNOFF GREEN APPLE,70,1000,12,14.41,16.99,,Alcohol,,,
321,574,SMIRNOFF GREEN APPLE,70,1750,6,20.35,23.99,,Alcohol,,,
321,2548,SMIRNOFF GREEN APPLE PL,70,200,48,2.86,2.7,3.19,Alcohol,,,
321,2549,SMIRNOFF GREEN APPLE PL,70,375,24,6.07,5.76,6.79,Alcohol,,,
321,9155,SMIRNOFF ICED CAKE,60,750,12,11.87,13.99,,Alcohol,,,
321,9156,SMIRNOFF ICED CAKE,60,1000,12,15.16,14.41,16.99,Alcohol,,,
321,9158,SMIRNOFF ICED CAKE PL,60,50,120,0.87,0.81,0.96,Alcohol,,,
321,72213,SMIR ICED CAKE/50ML CAPT ORIG,60,750,12,12.49,11.87,13.99,Alcohol,,,
321,11977,SMIRNOFF KISSED CARAMEL,60,375,12,6.07,5.76,6.79,Alcohol,,,
321,9159,SMIRNOFF KISSED CARAMEL,60,750,12,12.49,11.87,13.99,Alcohol,,,
321,9160,SMIRNOFF KISSED CARAMEL,60,1000,12,15.16,14.41,16.99,Alcohol,,,
321,9161,SMIRNOFF KISSED CARAMEL PL,60,50,120,0.87,0.81,0.96,Alcohol,,,
321,72214,SMIR KISS CARML/50ML CAPT ORIG,60,750,12,12.49,11.87,13.99,Alcohol,,,
321,3106,SMIRNOFF LIME,70,50,120,0.87,0.81,0.96,Alcohol,,,
321,3099,SMIRNOFF LIME,70,375,12,6.07,5.76,6.79,Alcohol,,,
321,3109,SMIRNOFF LIME,70,750,12,12.49,11.87,13.99,Alcohol,,,
321,3110,SMIRNOFF LIME,70,1000,12,15.16,14.41,16.99,Alcohol,,,
321,3111,SMIRNOFF LIME,70,1750,6,21.41,20.35,23.99,Alcohol,,,
321,7067,SMIRNOFF MANGO,70,375,12,6.07,5.76,6.79,Alcohol,,,
321,7102,SMIRNOFF MANGO,70,750,12,12.49,11.87,13.99,Alcohol,,,
321,7104,SMIRNOFF MANGO PL,70,1750,6,21.41,20.35,23.99,Alcohol,,,
321,5511,SMIRNOFF MELON,70,50,120,0.87,0.81,0.96,Alcohol,,,
321,5492,SMIRNOFF MELON,70,375,12,6.07,5.76,6.79,Alcohol,,,
321,5512,SMIRNOFF MELON,70,750,12,12.49,11.87,13.99,Alcohol,,,
321,5513,SMIRNOFF MELON,70,1000,12,15.16,14.41,16.99,Alcohol,,,
321,5514,SMIRNOFF MELON,70,1750,6,21.41,20.35,23.99,Alcohol,,,
321,85773,SMIRNOFF ORANGE,70,50,120,0.87,0.81,0.96,Alcohol,,,
321,85316,SMIRNOFF ORANGE,70,375,12,6.07,5.76,6.79,Alcohol,,,
321,85396,SMIRNOFF ORANGE,70,750,12,12.49,11.87,13.99,Alcohol,,,
321,86386,SMIRNOFF ORANGE,70,1000,12,15.16,14.41,16.99,Alcohol,,,
321,88406,SMIRNOFF ORANGE,70,1750,6,21.41,20.35,23.99,Alcohol,,,
321,2551,SMIRNOFF ORANGE PL,70,375,24,6.07,5.76,6.79,Alcohol,,,
321,4835,SMIRNOFF PASSION FRUIT,70,50,120,0.87,0.81,0.96,Alcohol,,,
321,4825,SMIRNOFF PASSION FRUIT,70,375,12,6.07,5.76,6.79,Alcohol,,,
321,4836,SMIRNOFF PASSION FRUIT,70,750,12,12.49,11.87,13.99,Alcohol,,,
321,4837,SMIRNOFF PASSION FRUIT,70,1000,12,15.16,14.41,16.99,Alcohol,,,
321,4838,SMIRNOFF PASSION FRUIT,70,1750,6,21.41,20.35,23.99,Alcohol,,,
321,7068,SMIRNOFF PEACH,70,375,12,6.07,5.76,6.79,Alcohol,,,
321,7107,SMIRNOFF PEACH,70,750,12,12.49,11.87,13.99,Alcohol,,,
321,7108,SMIRNOFF PEACH,70,1000,12,15.16,14.41,16.99,Alcohol,,,
321,10656,SMIRNOFF PEACH PL,70,200,48,2.86,2.7,3.19,Alcohol,,,
321,7109,SMIRNOFF PEACH PL,70,1750,6,21.41,20.35,23.99,Alcohol,,,
321,5945,SMIRNOFF PEAR,70,50,120,0.87,0.81,0.96,Alcohol,,,
321,5923,SMIRNOFF PEAR,70,375,12,6.07,5.76,6.79,Alcohol,,,
321,5946,SMIRNOFF PEAR,70,750,12,12.49,11.87,13.99,Alcohol,,,
321,7650,SMIRNOFF PEAR,70,1750,6,21.41,20.35,23.99,Alcohol,,,
321,6123,SMIRNOFF PINEAPPLE,70,50,120,0.87,0.81,0.96,Alcohol,,,
321,6096,SMIRNOFF PINEAPPLE,70,375,12,6.07,5.76,6.79,Alcohol,,,
321,6124,SMIRNOFF PINEAPPLE,70,750,12,12.49,11.87,13.99,Alcohol,,,
321,6125,SMIRNOFF PINEAPPLE,70,1000,12,15.16,14.41,16.99,Alcohol,,,
321,6126,SMIRNOFF PINEAPPLE,70,1750,6,21.41,20.35,23.99,Alcohol,,,
321,5515,SMIRNOFF POMEGRANATE,70,50,120,0.87,0.81,0.96,Alcohol,,,
321,5493,SMIRNOFF POMEGRANATE,70,375,12,6.07,5.76,6.79,Alcohol,,,
321,5516,SMIRNOFF POMEGRANATE,70,750,12,12.49,11.87,13.99,Alcohol,,,
321,5517,SMIRNOFF POMEGRANATE,70,1000,12,15.16,14.41,16.99,Alcohol,,,
321,5518,SMIRNOFF POMEGRANATE,70,1750,6,21.41,20.35,23.99,Alcohol,,,
321,86353,SMIRNOFF RASPBERRY,70,50,120,0.87,0.81,0.96,Alcohol,,,
321,86416,SMIRNOFF RASPBERRY,70,375,12,6.07,5.76,6.79,Alcohol,,,
321,86436,SMIRNOFF RASPBERRY,70,750,12,12.49,11.87,13.99,Alcohol,,,
321,86456,SMIRNOFF RASPBERRY,70,1000,12,15.16,14.41,16.99,Alcohol,,,
321,88416,SMIRNOFF RASPBERRY,70,1750,6,21.41,20.35,23.99,Alcohol,,,
321,2552,SMIRNOFF RASPBERRY PL,70,200,48,2.86,2.7,3.19,Alcohol,,,
321,72616,SMIRNOFF RASPBERRY W/3-50ML PL,70,1750,6,21.41,20.35,23.99,Alcohol,,,
321,72498,SMIRNOFF RASP W/CRYSTAL LGT PK,70,750,12,12.49,11.87,13.99,Alcohol,,,
321,6447,SMIRNOFF ROOT BEER,100,50,120,1.07,1.01,1.19,Alcohol,,,
321,7417,SMIRNOFF ROOT BEER,100,1000,12,16.95,16.11,18.99,Alcohol,,,
321,9437,SMIRNOFF ROOT BEER FLOAT,60,750,12,12.49,11.87,13.99,Alcohol,,,
321,9439,SMIRNOFF ROOT BEER FLOAT PL,60,50,120,0.87,0.81,0.96,Alcohol,,,
321,12305,SMIRNOFF RUBY RED GRAPEFRUI PL,70,50,120,0.87,0.81,0.96,Alcohol,wine,Champagne & Sparkling,
321,12306,SMIRNOFF RUBY RED GRAPEFRUI PL,70,200,48,2.86,2.7,3.19,Alcohol,wine,Champagne & Sparkling,
321,12262,SMIRNOFF RUBY RED GRAPEFRUIT,70,375,12,6.07,5.76,6.79,Alcohol,wine,Champagne & Sparkling,
321,12307,SMIRNOFF RUBY RED GRAPEFRUIT,70,750,12,12.49,11.87,13.99,Alcohol,wine,Champagne & Sparkling,
321,12308,SMIRNOFF RUBY RED GRAPEFRUIT,70,1000,12,15.16,14.41,16.99,Alcohol,wine,Champagne & Sparkling,
321,12309,SMIRNOFF RUBY RED GRAPEFRUIT,70,1750,6,21.41,20.35,23.99,Alcohol,wine,Champagne & Sparkling,
321,9611,SMIR SORBET LT LEMON,60,750,12,12.49,11.87,13.99,Alcohol,,,
321,9645,SMIR SORBET LT LEMON,60,1000,12,13.37,12.69,14.96,Alcohol,,,
321,9612,SMIR SORBET LT LEMON PL,60,50,120,0.87,0.81,0.96,Alcohol,,,
321,9605,SMIR SORBET LT MANGO PASSION,60,750,12,12.49,11.87,13.99,Alcohol,,,
321,9606,SMIR SORBET LT MANGO PASSION,60,1000,12,13.37,12.69,14.96,Alcohol,,,
321,10799,SMIR SORBET LT PINAPLE COCONUT,60,750,12,12.49,11.87,13.99,Alcohol,,,
321,10798,SMIR SORBET LT PINAPLE COCONUT,60,1000,12,13.37,12.69,14.96,Alcohol,,,
321,10797,SMIR SORBET LT PINAPLE CO PL,60,50,120,0.87,0.81,0.96,Alcohol,,,
321,9609,SMIR SORBET LT RASP POMEGRANAT,60,750,12,12.49,11.87,13.99,Alcohol,,,
321,9610,SMIR SORBET LT RASP POMEGRANAT,60,1000,12,13.37,12.69,14.96,Alcohol,,,
321,9608,SMIR SORBET LT RASP POMEGRA PL,60,50,120,0.87,0.81,0.96,Alcohol,,,
321,11523,SMIR SORBET LT SUMMER STRAWBRY,60,750,12,12.49,11.87,13.99,Alcohol,,,
321,11595,SMIR SORBET LT SUMMER STRAWBRY,60,1000,12,13.37,12.69,14.96,Alcohol,,,
321,12218,SMIR SORBET LT SUMMER STRWB PL,60,50,120,0.87,0.81,0.96,Alcohol,,,
321,12219,SMIR SORBET LT WHITE PEACH,60,50,120,0.87,0.81,0.96,Alcohol,wine,Champagne & Sparkling,
321,11524,SMIR SORBET LT WHITE PEACH,60,750,12,12.49,11.87,13.99,Alcohol,wine,Champagne & Sparkling,
321,11594,SMIR SORBET LT WHITE PEACH,60,1000,12,13.37,12.69,14.96,Alcohol,wine,Champagne & Sparkling,
321,72640,SMIRNOFF LT VARIETY/50ML VODKA,,60,750,,12.49,11.87,Alcohol,spirits,Vodka,Vodka
321,11872,SMIRNOFF SOURS FRUIT PUNCH,,60,750,12.49,11.87,13.99,Alcohol,,,
321,11871,SMIRNOFF SOURS FRUIT PUNCH,,60,1000,15.16,14.41,16.99,Alcohol,,,
321,11873,SMIRNOFF SOURS FRUIT PUNCH PL,,60,50,0.87,0.81,0.96,Alcohol,,,
321,11874,SMIRNOFF SOURS GREEN APPLE,,60,750,12.49,11.87,13.99,Alcohol,,,
321,11875,SMIRNOFF SOURS GREEN APPLE,,60,1000,15.16,14.41,16.99,Alcohol,,,
321,11876,SMIRNOFF SOURS GREEN APPLE PL,,60,50,0.87,0.81,0.96,Alcohol,,,
321,11877,SMIRNOFF SOURS WATERMELON,,60,750,12.49,11.87,13.99,Alcohol,,,
321,11878,SMIRNOFF SOURS WATERMELON,,60,1000,15.16,14.41,16.99,Alcohol,,,
321,11879,SMIRNOFF SOURS WATERMELON PL,,60,50,0.87,0.81,0.96,Alcohol,,,
321,72692,SMIR SOURS VARIETY/50ML VODKA,,60,750,12.49,11.87,13.99,Alcohol,spirits,Vodka,Vodka
321,1754,SMIRNOFF STRAWBERRY,,70,50,0.87,0.81,0.96,Alcohol,,,
321,1753,SMIRNOFF STRAWBERRY,,70,375,6.07,5.76,6.79,Alcohol,,,
321,1755,SMIRNOFF STRAWBERRY,,70,750,12.49,11.87,13.99,Alcohol,,,
321,1756,SMIRNOFF STRAWBERRY,,70,1000,15.16,14.41,16.99,Alcohol,,,
321,1757,SMIRNOFF STRAWBERRY,,70,1750,21.41,20.35,23.99,Alcohol,,,
321,93656,SMIRNOFF VANILLA,,70,375,6.07,5.76,6.79,Alcohol,,,
321,93666,SMIRNOFF VANILLA,,70,750,12.49,11.87,13.99,Alcohol,,,
321,88486,SMIRNOFF VANILLA,,70,1000,15.16,14.41,16.99,Alcohol,,,
321,93676,SMIRNOFF VANILLA,,70,1750,21.41,20.35,23.99,Alcohol,,,
321,89473,SMIRNOFF VANILLA,PL,70,50,0.87,0.81,0.96,Alcohol,,,
321,1731,SMIRNOFF WATERMELON,,70,50,0.87,0.81,0.96,Alcohol,,,
321,1713,SMIRNOFF WATERMELON,,70,375,6.07,5.76,6.79,Alcohol,,,
321,1730,SMIRNOFF WATERMELON,,70,750,12.49,11.87,13.99,Alcohol,,,
321,1728,SMIRNOFF WATERMELON,,70,1000,15.16,14.41,16.99,Alcohol,,,
321,1729,SMIRNOFF WATERMELON,,70,1750,21.41,20.35,23.99,Alcohol,,,
321,2559,SMIRNOFF WATERMELON PL,,70,375,6.07,5.76,6.79,Alcohol,,,
321,11975,SMIRNOFF WHIPPED CREAM,,60,375,6.07,5.76,6.79,Alcohol,,,
321,8116,SMIRNOFF WHIPPED CREAM,,60,750,12.49,11.87,13.99,Alcohol,,,
321,8117,SMIRNOFF WHIPPED CREAM,,60,1000,15.16,14.41,16.99,Alcohol,,,
321,8301,SMIRNOFF WHIPPED CREAM PL,,60,50,0.87,0.81,0.96,Alcohol,,,
321,10549,SMIRNOFF WILD HONEY,,60,750,12.49,11.87,13.99,Alcohol,,,
321,3538,SMIRNOFF VARIETY CASE PL,,70,50,0.87,0.81,0.96,Alcohol,,,
321,10820,SMIRNOFF VARIETY GRAVITY FD PL,,60,50,0.87,0.81,0.96,Alcohol,,,
321,72654,SMIRNOFF VARIETY/50ML SMIR VOD,,60,750,12.49,11.87,13.99,Alcohol,,,
321,72655,SMIRNOFF VARIETY/50ML SMIRNOFF,,70,1000,15.16,14.41,16.99,Alcohol,,,
321,11897,SOL CHAMOMILE CITRUS,,80,750,26.78,25.44,29.99,Alcohol,,,
321,12562,SQUARE ONE BERGAMOT ORGANIC,,80,750,30.66,29.14,34.35,Alcohol,,,
321,5132,SQUARE ONE CUCUMBER ORGANIC,,80,750,30.66,29.14,34.35,Alcohol,,,
321,12413,ST. GEORGE CALIFORNIA CITRUS,,80,750,28.56,27.12,31.98,Alcohol,,,
321,12414,ST. GEORGE GREEN CHILE,,80,750,28.56,27.12,31.98,Alcohol,,,
321,5953,SWEET CAROLINA LEMONADE,,70,750,11.61,11.02,12.99,Alcohol,,,
321,5645,SWEET CAROLINA RASPBERRY TEA,,70,750,11.61,11.02,12.99,Alcohol,,,
321,5358,SWEET CAROLINA SWEET TEA,70,750,12,11.61,11.02,12.99,Alcohol,,,
321,5357,SWEET CAROLINA SWEET TEA,70,1000,6,14.28,13.56,15.99,Alcohol,,,
321,2862,THREE OLIVES BERRY,70,750,12,16.07,15.26,17.99,Alcohol,,,
321,2887,THREE OLIVES BERRY,70,1000,6,21.41,20.35,23.99,Alcohol,,,
321,5934,THREE OLIVES BUBBLE,70,750,12,16.07,15.26,17.99,Alcohol,,,
321,5918,THREE OLIVES BUBBLE,70,1000,6,21.41,20.35,23.99,Alcohol,,,
321,6541,THREE OLIVES BUBBLE,70,1750,6,24.99,23.74,27.99,Alcohol,,,
321,8047,THREE OLIVES CAKE,70,750,12,16.07,15.26,17.99,Alcohol,,,
321,8130,THREE OLIVES CAKE,70,1000,6,21.41,20.35,23.99,Alcohol,,,
321,8172,THREE OLIVES CAKE,70,1750,6,24.99,23.74,27.99,Alcohol,,,
321,2206,THREE OLIVES CHERRY,70,375,12,8.91,8.48,9.99,Alcohol,,,
321,2604,THREE OLIVES CHERRY,70,750,12,16.07,15.26,17.99,Alcohol,,,
321,2207,THREE OLIVES CHERRY,70,1000,6,21.41,20.35,23.99,Alcohol,,,
321,1112,THREE OLIVES CHERRY,70,1750,6,24.99,23.74,27.99,Alcohol,,,
321,11516,THREE OLIVES CHERRY PL,70,50,120,1.03,0.97,1.15,Alcohol,,,
321,2605,THREE OLIVES CHOCOLATE,70,750,12,16.07,15.26,17.99,Alcohol,,,
321,2421,THREE OLIVES CHOCOLATE,70,1000,6,21.41,20.35,23.99,Alcohol,,,
321,3056,THREE OLIVES CITRUS,70,750,12,16.07,15.26,17.99,Alcohol,,,
321,3045,THREE OLIVES CITRUS,70,1000,6,21.41,20.35,23.99,Alcohol,,,
321,11867,THREE OLIVES CITRUS,70,1750,6,24.99,23.74,27.99,Alcohol,,,
321,7699,THREE OLIVES DUDE,70,375,12,8.91,8.48,9.99,Alcohol,,,
321,7588,THREE OLIVES DUDE,70,750,12,16.07,15.26,17.99,Alcohol,,,
321,7557,THREE OLIVES DUDE,70,1000,6,21.41,20.35,23.99,Alcohol,,,
321,8353,THREE OLIVES DUDE,70,1750,6,24.99,23.74,27.99,Alcohol,,,
321,11214,THREE OLIVES ELVIS PRESLEY,60,750,12,16.07,15.26,17.99,Alcohol,,,
321,11171,THREE OLIVES ELVIS PRESLEY,60,1000,6,21.41,20.35,23.99,Alcohol,,,
321,11215,THREE OLIVES ELVIS PRESLEY,60,1750,6,24.99,23.74,27.99,Alcohol,,,
321,3419,THREE OLIVES GRAPE,70,375,12,8.91,8.48,9.99,Alcohol,,,
321,3057,THREE OLIVES GRAPE,70,750,12,16.07,15.26,17.99,Alcohol,,,
321,3046,THREE OLIVES GRAPE,70,1000,6,21.41,20.35,23.99,Alcohol,,,
321,3436,THREE OLIVES GRAPE,70,1750,6,24.99,23.74,27.99,Alcohol,,,
321,11517,THREE OLIVES GRAPE PL,70,50,120,1.03,0.97,1.15,Alcohol,,,
321,11518,THREE OLIVES JACKED APPLE,70,750,12,16.07,15.26,17.99,Alcohol,,,
321,11490,THREE OLIVES JACKED APPLE,70,1000,6,21.41,20.35,23.99,Alcohol,,,
321,11519,THREE OLIVES JACKED APPLE,70,1750,6,26.78,25.44,29.99,Alcohol,,,
321,8593,THREE OLIVES LOOPY,70,750,12,16.07,15.26,17.99,Alcohol,,,
321,8557,THREE OLIVES LOOPY,70,1000,6,21.41,20.35,23.99,Alcohol,,,
321,8592,THREE OLIVES LOOPY,70,1750,6,24.99,23.74,27.99,Alcohol,,,
321,11468,THREE OLIVES LOOPY PL,70,50,120,1.03,0.97,1.15,Alcohol,,,
321,9885,THREE OLIVES M MONROE STRWBRY,70,750,12,16.07,15.26,17.99,Alcohol,,,
321,9944,THREE OLIVES M MONROE STRWBRY,70,1000,6,21.41,20.35,23.99,Alcohol,,,
321,10006,THREE OLIVES M MONROE STRWBRY,70,1750,6,24.99,23.74,27.99,Alcohol,,,
321,4136,THREE OLIVES MANGO,70,750,12,16.07,15.26,17.99,Alcohol,,,
321,4127,THREE OLIVES MANGO,70,1000,6,21.41,20.35,23.99,Alcohol,,,
321,2619,THREE OLIVES ORANGE,70,750,12,15.26,17.99,,Alcohol,,,
321,2566,THREE OLIVES ORANGE,70,1000,6,20.35,23.99,,Alcohol,,,
321,11868,THREE OLIVES ORANGE,70,1750,6,23.74,27.99,,Alcohol,,,
321,4604,THREE OLIVES PASSIONFRUIT,70,1000,6,10.17,11.99,,Alcohol,,,
321,3906,THREE OLIVES POMEGRANATE,70,750,12,15.26,17.99,,Alcohol,,,
321,3940,THREE OLIVES POMEGRANATE,70,1000,6,20.35,23.99,,Alcohol,,,
321,6935,THREE OLIVES PURPLE,70,750,12,15.26,17.99,,Alcohol,,,
321,6888,THREE OLIVES PURPLE,70,1000,6,20.35,23.99,,Alcohol,,,
321,8354,THREE OLIVES PURPLE,70,1750,6,23.74,27.99,,Alcohol,,,
321,6542,THREE OLIVES RANGTANG,70,750,12,15.26,17.99,,Alcohol,,,
321,6512,THREE OLIVES RANGTANG,70,1000,6,20.35,23.99,,Alcohol,,,
321,7455,THREE OLIVES RANGTANG,70,1750,6,23.74,27.99,,Alcohol,,,
321,2620,THREE OLIVES RASPBERRY,70,750,12,15.26,17.99,,Alcohol,,,
321,2567,THREE OLIVES RASPBERRY,70,1000,6,20.35,23.99,,Alcohol,,,
321,11132,THREE OLIVES RASPBERRY,70,1750,6,25.44,29.99,,Alcohol,,,
321,5072,THREE OLIVES ROOT BEER,70,750,12,15.26,17.99,,Alcohol,,,
321,5022,THREE OLIVES ROOT BEER,70,1000,6,20.35,23.99,,Alcohol,,,
321,9045,THREE OLIVES SMORES,70,750,12,15.26,17.99,,Alcohol,,,
321,8594,THREE OLIVES SUPERCOLA,70,750,12,15.26,17.99,,Alcohol,,,
321,10201,THREE OLIVES TARTZ,70,750,12,15.26,17.99,,Alcohol,,,
321,10134,THREE OLIVES TARTZ,70,1000,6,20.35,23.99,,Alcohol,,,
321,10202,THREE OLIVES TARTZ,70,1750,6,23.74,27.99,,Alcohol,,,
321,5073,THREE OLIVES TRPLE SHOT ESPRES,70,750,12,15.26,17.99,,Alcohol,,,
321,5023,THREE OLIVES TRPLE SHOT ESPRES,70,1000,6,20.35,23.99,,Alcohol,,,
321,2621,THREE OLIVES VANILLA,70,750,12,15.26,17.99,,Alcohol,,,
321,5648,THREE OLIVES VANILLA,70,1000,6,20.35,23.99,,Alcohol,,,
321,3799,THREE OLIVES WATERMELON,70,750,12,15.26,17.99,,Alcohol,,,
321,3776,THREE OLIVES WATERMELON,70,1000,6,20.35,23.99,,Alcohol,,,
321,9467,THREE OLIVES WHIPPED CREAM,70,750,12,15.26,17.99,,Alcohol,,,
321,9688,THREE OLIVES WHIPPED CREAM,70,1000,6,20.35,23.99,,Alcohol,,,
321,9748,THREE OLIVES WHIPPED CREAM,70,1750,6,23.74,27.99,,Alcohol,,,
321,10241,TWENTY GRAND VODKA & COGNA 100,100,375,12,15.26,17.99,,Alcohol,spirits,Vodka,Vodka
321,10242,TWENTY GRAND VODKA & COGNA 100,100,750,6,29.68,34.99,,Alcohol,spirits,Vodka,Vodka
321,10382,TWENTY GRAND VODKA & COGNAC,80,200,24,6.75,7.96,,Alcohol,spirits,Vodka,Vodka
321,9693,TWENTY GRAND VODKA & COGNAC,80,375,12,12.69,14.96,,Alcohol,spirits,Vodka,Vodka
321,9694,TWENTY GRAND VODKA & COGNAC,80,750,6,25.44,29.99,,Alcohol,spirits,Vodka,Vodka
321,11002,TWENTY GRAND VODKA & COGNAC,80,1750,4,42.37,49.96,,Alcohol,spirits,Vodka,Vodka
321,10626,TWENTY GRAND VODKA & ROSE',70,200,24,6.75,7.96,,Alcohol,spirits,Vodka,Vodka
321,10627,TWENTY GRAND VODKA & ROSE',70,375,12,12.69,14.96,,Alcohol,spirits,Vodka,Vodka
321,10628,TWENTY GRAND VODKA & ROSE',70,750,6,25.44,29.99,,Alcohol,spirits,Vodka,Vodka
321,11003,TWENTY GRAND VODKA & ROSE',70,1750,4,42.37,49.96,,Alcohol,spirits,Vodka,Vodka
321,8510,WAVE BAJA,60,750,12,6.75,7.96,,Alcohol,,,
321,8621,WAVE BAJA PL,60,50,120,0.44,0.43,0.5,Alcohol,,,
321,8254,WAVE BLUE RASPBERRY,60,750,12,7.12,6.75,7.96,Alcohol,,,
321,8255,WAVE BLUE RASPBERRY,60,1000,12,8.03,7.62,8.99,Alcohol,,,
321,8622,WAVE BLUE RASPBERRY PL,60,50,120,0.44,0.43,0.5,Alcohol,,,
321,8256,WAVE BLUE RASPBERRY PL,60,1750,6,13.56,15.99,,Alcohol,,,
321,8257,WAVE CHERRY,60,750,12,7.12,6.75,7.96,Alcohol,,,
321,8258,WAVE CHERRY,60,1000,12,8.03,7.62,8.99,Alcohol,,,
