name,description,product_variants,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,category,sub-category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group,Level 1 Category,Level 2 Category,Level 3 Category
Watermelon Sparkletini,"Color - Light rosé. 

Scents - Fruity. 

Taste - Fresh and delicate, the sour note attenuates the sweetness of the ripe fruit without altering the taste.",,1368033,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3111564/971c59258076e4e46cbe0.png?1714803646,,https://johnsonbrothers.storefronts.site/p/TS03H,,,,Verdi,Wine,Flavored/Fruit,Specialty,,johnson brothers,The Carriage House Co,Italy,Alcohol,Wine,Flavored/Fruit,Specialty
Fine Sweet Marsala,"This sweet Marsala has wonderful notes of cherry, raisin, plums, toasted hazelnuts and vanilla.",,1671604,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1336237/a77269642634ef4223130.png?1572963124,,https://johnsonbrothers.storefronts.site/p/KW0YK,,,,Versasi,Wine,Fortified,Marsala,,johnson brothers,Prestige Beverage Group,Italy,Alcohol,Wine,Fortified,Marsala
Fino Dry Marsala,"This dry Marsala has wonderful notes of cherry, raisin, plums, toasted hazelnuts and vanilla.",,1011736,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1336231/dedc7150b46f2987921b1.png?1572962799,,https://johnsonbrothers.storefronts.site/p/ZMNOT,,,,Versasi,Wine,Fortified,Marsala,,johnson brothers,Prestige Beverage Group,Italy,Alcohol,Wine,Fortified,Marsala
Inspiration Cahors Malbec Plot 7.9,"Robe : Dark.

Nose : Aromas of red fruits with a hint of menthol and mineral.

Palate : Freshness, greediness on fine and melted tannins.",,1106758,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/96169/71a4d56cc68fcb4e98093.png?1516087811,,https://johnsonbrothers.storefronts.site/p/DJPXO,,,,Vignobles Pelvillain,Wine,Still,Red,,johnson brothers,Tri Vin Imports,France,Alcohol,Wine,Still,Red
Chianti Classico Primocolle,"Villa Cerna from Italy, provided by Banfi Vintners. Enjoy the unique taste and quality.",,1885569,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3061743/c5e87ddc49aebfea3190f.png?1711978704,,https://johnsonbrothers.storefronts.site/p/YXU3X,,,,Villa Cerna,Wine,Still,Red,,johnson brothers,Banfi Vintners,Italy,Alcohol,Wine,Still,Red
Delle Venezie Pinot Grigio,"Straw yellow with green tints, balanced bouquet including notes of apple and peach, fresh and harmonious on the palate.",,1076259,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3051025/1c178c08cf2f3751030b9.png?1711442602,,https://johnsonbrothers.storefronts.site/p/06B70,,,,Villa Puccini,Wine,Still,White,,johnson brothers,WinesU,Italy,Alcohol,Wine,Still,White
Toscana,"Bright ruby red color with a characteristic bouquet filled with vanilla and fruit scents. Gentle and harmonious on the palate, leading to flavors of cherries and plums, and a lightly oaked finish.",,1719032,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3255025/f3d98ebfc26f812095aa3.png?1723489695,,https://johnsonbrothers.storefronts.site/p/TS75T,,,,Villa Puccini,Wine,Still,Red,,johnson brothers,WinesU,Italy,Alcohol,Wine,Still,Red
Barbaresco,"Nebbiolo has a two-fold soul: Barolo expresses strength and power, Barbaresco class and elegance. The Villadoria cellars have special ministerial permission to make and age Nebbiolo for Barbaresco outside the production zone. This authorisation has been granted to just a few historic Barolo zone wine estates and allows us to follow the whole wine making process. In Barbaresco, too, Villadoria’s style is traditional, in line with its Barolo concept. Large barrels and lengthy periods on the skins create a noble wine of incontrovertible elegance.


Production zone and characteristics
The grapes come from the Barbaresco, Neive and Treiso hills and part of San Rocco Seno d’Elvio d’Alba village. The specific sun exposure of the vineyards, their microclimate and clayey limestone soil, packed with tufaceous marls, create the ideal terroir for top quality grapes. The training system used is Guyot and yields are around 50 hectolitres per hectare.

 

Winemaking
The grapes are harvested by hand, destemmed and then crushed very gently. Alcoholic fermentation takes place in controlled temperature stainless steel tanks. The time on the skins varies according to vintage, from 15 to 20 days, during which time frequent pumping over helps the noble substances to be extracted from the skins. Malolactic fermentation occurs spontaneously after racking off.

 

Ageing
Like Barolo, Barbaresco needs time to express its potential to the full. The total ageing period is 26 months, of which 9 in medium sized oak barrels. During this period the wine’s polyphenols evolve considerably, and Barbaresco obtains a perfect balance between power and grace. Ageing potential is 10 to 15 years depending on vintage.

 

Tasting characteristics
A traditional Barbaresco, it is garnet red in colour with ruby highlights, and has an ethereal nose with rose and violet, red fruit jam, raspberry and also vanilla, nutmeg, white pepper and aniseed aromas. It is full-bodied in the mouth, with tannins which never predominate, and is balanced and long lasting.

 

Food pairings
Pasta dishes with meat sauces, red meat based, braised dishes and game, cheeses including matured cheeses.

 

Serving temperature
18-20 C°.  It is advisable to open the bottle an hour before serving.",,1598192,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1240194/0837ec56df7526fbbd16d.png?1568668737,,https://johnsonbrothers.storefronts.site/p/D9HR0,,,,Villadoria,Wine,Still,Red,,johnson brothers,WinesU,Italy,Alcohol,Wine,Still,Red
Barbera d'Alba Tardòc,"Ruby red with purple hints. Marked red fruits, wild berries and jammy scents on the nose. The balanced acidity of the variety adds to the fresh and pleasing taste.",,1822710,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/580740/c44416ee5e3188876ec84.png?1616725555,,https://johnsonbrothers.storefronts.site/p/LRO27,,,,Villadoria,Wine,Still,Red,,johnson brothers,WinesU,Italy,Alcohol,Wine,Still,Red
Barolo Serralunga d'Alba,"Ruby red colour with garnet highlights. Rich and expressive bouquet, dry rose, cherry in alcohol lead the way to goudron, leather, pepper and truffle. On the palate it is dense and fleshy.",,1911681,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2479472/f336f87cee8c33c9869d8.png?1667855426,,https://johnsonbrothers.storefronts.site/p/ZF42R,,,,Villadoria,Wine,Still,Red,,johnson brothers,WinesU,Italy,Alcohol,Wine,Still,Red
Barolo Serralunga d'Alba Sorì Paradiso,"It is a characteristically Barolo ruby red in colour with garnet highlights. Intense and complex, on the nose there are rose, violet, cherry in alcohol, liquorice, goudron and truffle aromas. On the palate, it stands out for the dense structure of its noble tannins, austere, powerful and full-bodied.",,1039019,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2219053/169b41578f0401462f2ba.png?1646981529,,https://johnsonbrothers.storefronts.site/p/XP79V,,,,Villadoria,Wine,Still,Red,,johnson brothers,WinesU,Italy,Alcohol,Wine,Still,Red
Langhe Nebbiolo Bricco Magno,"Ruby red with garnet hints. Violets, rose, vanilla and cocoa scents on the nose. Warm, robust, velvety, soft and persistent on the palate with a harmonious, enveloping finish. Ageing gives it a marked boisé note.",,1416326,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/310973/836e0d6350c4e21b5518a.png?1533235868,,https://johnsonbrothers.storefronts.site/p/59EIW,,,,Villadoria,Wine,Still,Red,,johnson brothers,WinesU,Italy,Alcohol,Wine,Still,Red
Lazzarito Barolo Serralunga d'Alba Dry Red Wine,"The color is typical of Barolo, ruby red with garnet highlights. Rich and ripe, the bouquet has notes of dried rose, violet, spices and truffle. The structure is important, the texture dense. Great initial power, evolves over the years on elegant and sweeter notes typical of noble tannins.",,1549686,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2564744/424db766a2f8ce93b5e46.png?1678272666,,https://johnsonbrothers.storefronts.site/p/HTNXS,,,,Villadoria,Wine,Still,Red,,johnson brothers,WinesU,Italy,Alcohol,Wine,Still,Red
Cabernet Sauvignon Idahue Estate Licantén,"Viña La Ronciere from Chile, provided by SAWM Imports. Enjoy the unique taste and quality.",,1263588,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3165945/ea2283cbecf46d41381a2.png?1717823533,,https://johnsonbrothers.storefronts.site/p/WNQCO,,,,Viña La Ronciere,Wine,Still,Red,,johnson brothers,SAWM Imports,Chile,Alcohol,Wine,Still,Red
Extra Brut Selva Oscura Valle De Malleco Metodo Tradicional,"Viña La Ronciere from Chile, provided by SAWM Imports. Enjoy the unique taste and quality.",,1388322,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3166167/7361c09342f1779b1aa62.png?1717833422,,https://johnsonbrothers.storefronts.site/p/1BH09,,,,Viña La Ronciere,Wine,Sparkling,White,,johnson brothers,SAWM Imports,Chile,Alcohol,Wine,Sparkling,White
Malbec Idahue Estate Licantén,"Viña La Ronciere from Chile, provided by SAWM Imports. Enjoy the unique taste and quality.",,1462882,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3165944/65a2eaa02fbd40f1d56a4.png?1717823525,,https://johnsonbrothers.storefronts.site/p/UQVOB,,,,Viña La Ronciere,Wine,Still,Red,,johnson brothers,SAWM Imports,Chile,Alcohol,Wine,Still,Red
Cava Brut,"Pale yellow color with golden highlights, it has a full floral bouquet of wild flowers and berries and abundant fine bubbles. On the palate, it has a magnificent presence, it is complex, full-bodied and fresh with a lovely enduring flavors of peaches, tropical fruits and flowers",,1385248,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1730155/317481f6e66e7f2731804.png?1604145214,,https://johnsonbrothers.storefronts.site/p/DU8VL,,,,Viña Palaciega,Wine,Sparkling,White,,johnson brothers,Tri Vin Imports,Spain,Alcohol,Wine,Sparkling,White
Jerez-Xérès-Sherry Amontillado,"This is an amber colored wine, well-balanced to the palate; it is very complex to the nose with clear hints of hazelnut.",,1725151,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2059675/a96d1c30c78c518a575f3.png?1632986264,,https://johnsonbrothers.storefronts.site/p/O2RMM,,,,Viña Palaciega,Wine,Fortified,Sherry,,johnson brothers,Tri Vin Imports,Spain,Alcohol,Wine,Fortified,Sherry
Jerez-Xérès-Sherry Fino,"Light golden pale straw color. fresh and pungent, hints of yeast, dry, fresh and well-balanced.",,1850730,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2059669/d2b0d11dadee37e8d6cd2.png?1632986115,,https://johnsonbrothers.storefronts.site/p/ILMCJ,,,,Viña Palaciega,Wine,Fortified,Sherry,,johnson brothers,Tri Vin Imports,Spain,Alcohol,Wine,Fortified,Sherry
Jerez-Xérès-Sherry Pedro Ximénez,"Viña Palaciega from Spain, provided by Tri Vin Imports. Enjoy the unique taste and quality.",,1430033,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2060185/49aeb75b5cc1520c854ba.png?1633006565,,https://johnsonbrothers.storefronts.site/p/B0G2A,,,,Viña Palaciega,Wine,Fortified,Sherry,,johnson brothers,Tri Vin Imports,Spain,Alcohol,Wine,Fortified,Sherry
Rioja Reserva,"Appearence : Intense red with garnet hues clean and bright.

Aroma : Elegant with lots of nuances. Stands out for its subtlety and complexity. Predominance of ripe fruit, licorice and spicy hints.

Taste : Well structured with velvety tannins. Long aftertaste reminiscent of ripe fruit and spices.",,1477778,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2217416/f4baa172736e4d5ee9033.png?1646832796,,https://johnsonbrothers.storefronts.site/p/6JX5T,,,,Voché,Wine,Still,Red,,johnson brothers,Manzanos Wine,Spain,Alcohol,Wine,Still,Red
Delle Venezie Pinot Grigio,"A lush, elegant example of what true Italian Pinot Grigio can, and should, be. VOGA Pinot Grigio brings together the soft alluring flavors of Veneto with the structure and breed of Trentino resulting in what we feel is the perfect Pinot Grigio. This wine is lush and rich with fresh, juicy flavors and aromas of ripe apples and pears.",,1792804,15,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3245314/a1b9dc17e6321f79d95d2.png?1722624429,,https://johnsonbrothers.storefronts.site/p/TFK4O,,,,Voga,Wine,Still,White,,johnson brothers,Enovation Brands,Italy,Alcohol,Wine,Still,White
Prosecco Still White Wine,"Voga from Italy, provided by Enovation Brands. Enjoy the unique taste and quality.",,1986373,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2931427/d305b72166c55aa9f8525.png?1705555903,,https://johnsonbrothers.storefronts.site/p/B4MAW,,,,Voga,Wine,Still,White,,johnson brothers,Enovation Brands,Italy,Alcohol,Wine,Still,White
Provincia di Pavia Moscato,"All great Moscato hails from Northern Italy and VOGA Moscato is no exception to this rule. With vibrant fresh citrus, apricot and grape flavors, fruit forward aromas and a delightful frizzante character VOGA Moscato is absolute refreshment in a bottle.
",,1680503,15,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3075179/8762d61d82e46877158a0.png?1712670008,,https://johnsonbrothers.storefronts.site/p/DMLSA,,,,Voga,Wine,Still,White,,johnson brothers,Enovation Brands,Italy,Alcohol,Wine,Still,White
Sparkling Rosé Of Pinot Grigio,"This sparkling wine pours the color of a sunset with vivacious bubbles. The palate reveals a full bodied fruitiness that includes flavors of ripe orange, lime, pear and grapefruit with tickling carbonation and a crisp finish.",,1991075,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3074807/753b79b066218feb6eb19.png?1712658486,,https://johnsonbrothers.storefronts.site/p/RHTWV,,,,Voga,Wine,Sparkling,Rosé,,johnson brothers,Enovation Brands,Italy,Alcohol,Wine,Sparkling,Rosé
Cabernet Sauvignon Estate Clare Valley,"Wakefield Wines from Australia, provided by Taub Family Selections. Enjoy the unique taste and quality.",,1181986,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3165074/a0b969ff3eb31c79d536b.png?1717757380,,https://johnsonbrothers.storefronts.site/p/1N2LY,,,,Wakefield Wines,Wine,Still,Red,,johnson brothers,Taub Family Selections,Australia,Alcohol,Wine,Still,Red
Cabernet Sauvignon Promised Land South Australia,"Wakefield Wines from Australia, provided by Taub Family Selections. Enjoy the unique taste and quality.",,1444674,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3164370/515c5104718c329fc4033.png?1717745426,,https://johnsonbrothers.storefronts.site/p/UGYBR,,,,Wakefield Wines,Wine,Still,Red,,johnson brothers,Taub Family Selections,Australia,Alcohol,Wine,Still,Red
Shiraz Clare Valley,"Wakefield Wines from Australia, provided by Taub Family Selections. Enjoy the unique taste and quality.",,1753664,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3165028/67dbbe6eace7291b1ffe8.png?1717757344,,https://johnsonbrothers.storefronts.site/p/WLWAE,,,,Wakefield Wines,Wine,Still,Red,,johnson brothers,Taub Family Selections,Australia,Alcohol,Wine,Still,Red
Riesling,"Aromas of orange zest, dried apricot and a hint of rose. A lemonade-like sweetness with hints of ripe pineapple and a slightly minty finish.",,1664571,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2229243/265a4bcee89c0e0e2ac21.png?1647848738,,https://johnsonbrothers.storefronts.site/p/KL639,,,,Washington Hills Winery,Wine,Still,White,,johnson brothers,Precept Brands,United States,Alcohol,Wine,Still,White
Cabernet Sauvignon Columbia Valley,"Fruit-forward aromatics of cherries, dried fruit and black plums mix with velvety mocha notes on the mid palate. Soft and approachable tannins support a lingering finish of fruit, caramelized sugar and cigar box.",,1036808,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2224248/c7857a75ee91d64ac7d3d.png?1647412787,,https://johnsonbrothers.storefronts.site/p/PKXHH,,,,Waterbrook Winery,Wine,Still,Red,,johnson brothers,Precept Brands,United States,Alcohol,Wine,Still,Red
Chardonnay Columbia Valley,"Aromatics and flavors of green apple and key lime introduce spice and melon-driven flavors mid palate. A finish of vanillas and dried apple notes with a nicely weighted viscosity are balanced by alcohol, leaving only a faint illusion of sweetness.",,1744222,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2224353/6ca94eef511f417eef308.png?1647416068,,https://johnsonbrothers.storefronts.site/p/NG7AY,,,,Waterbrook Winery,Wine,Still,White,,johnson brothers,Precept Brands,United States,Alcohol,Wine,Still,White
Malbec Columbia Valley,"Blackberry blossom and forest floor aromatics introduce a wine bursting with black cherry and dark plum flavors. Very soft and silky tannins combine with bright acids and a perceived sweetness resulting in a balanced and food-friendly wine. This Malbec finishes with currant, hints of vanilla and a slight smokiness.",,1858837,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2224183/bd3a3547e9dcd3cae382e.png?1647412650,,https://johnsonbrothers.storefronts.site/p/O5ZNY,,,,Waterbrook Winery,Wine,Still,Red,,johnson brothers,Precept Brands,United States,Alcohol,Wine,Still,Red
Merlot Columbia Valley,This Merlot grown in the Columbia Valley presents plum and cherry aromas and flavors with lingering oak on the finish.,,1983303,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2223613/d92ba7156b53d7c9934d2.png?1647352376,,https://johnsonbrothers.storefronts.site/p/1MTHQ,,,,Waterbrook Winery,Wine,Still,Red,,johnson brothers,Precept Brands,United States,Alcohol,Wine,Still,Red
Syrah Columbia Valley,"Spicy and earthy with cocoa aromatics, black fruit flavors and well-supported tannins.",,1346565,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2224150/600c6ef8047ca9812f41e.png?1647412626,,https://johnsonbrothers.storefronts.site/p/JZELQ,,,,Waterbrook Winery,Wine,Still,Red,,johnson brothers,Precept Brands,United States,Alcohol,Wine,Still,Red
Aromatic Bitters,"Made with a hint of Watkins Vanilla to lend a rich and warm dash of flavor to your favorite cocktail. Superior flavors derived from real ingredients like fruits, spices and vanilla.",,1691201,12,11.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2067178/ec1c7dadd667d6c1f4bdb.png?1633701016,,https://johnsonbrothers.storefronts.site/p/EFC3F,,,,Watkins 1868,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Prestige Beverage Group,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Orange Bitters,The sweet zest of orange blends with savory Watkins flavors of clove and cardamom in this classic cocktail enhancer.,,1028046,12,11.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2067593/ce80161995f83526e54d2.png?1633779076,,https://johnsonbrothers.storefronts.site/p/406BF,,,,Watkins 1868,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Prestige Beverage Group,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Chardonnay Riva Ranch Estate Grown Arroyo Seco,"This Chardonnay has a rich, golden color and aromas of ripe apple, vanilla, butter, and pear. It has a luscious mouthfeel with flavors of vanilla, guava, and butterscotch and a long, smooth finish.",,1781527,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2688474/b2d370800b39525e9e86a.png?1689019135,,https://johnsonbrothers.storefronts.site/p/F74GG,,,,Wente Vineyards,Wine,Still,White,,johnson brothers,Wente Vineyards,United States,Alcohol,Wine,Still,White
Mount Diablo Highlands Red Blend Central Coast,"Inviting aromas of red fruit, highlighted by bright, fresh plum and red cherry. Subtle notes of toffee and coffee bean intertwine, leading to a delicate undercurrent of white pepper. The wine is medium-bodied and well-balanced. This red blend dances on the palate with the harmonious fusion of red fruit flavors and a touch of oak. A seamless finish lingers gracefully, showcasing
the perfect balance between fruitiness and a touch of spice.",,1653577,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2793519/80840523d9494f67a40a8.png?1697025264,,https://johnsonbrothers.storefronts.site/p/IE4HG,,,,Wente Vineyards,Wine,Still,Red,,johnson brothers,Wente Vineyards,United States,Alcohol,Wine,Still,Red
Pinot Noir Baily Hill Central Coast,"Wente Vineyards from United States, provided by Wente Vineyards. Enjoy the unique taste and quality.",,1662428,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3017593/bfec4f1481ade3243833c.png?1709787292,,https://johnsonbrothers.storefronts.site/p/NOQRF,,,,Wente Vineyards,Wine,Still,Red,,johnson brothers,Wente Vineyards,United States,Alcohol,Wine,Still,Red
Sauvignon Blanc Louis Mel Livermore Valley,"Our 2017 Louis Mel Sauvignon Blanc has crisp aromatics from lemon zest, grapefruit and boxwood. This wine has a rounded mouthfeel and a bright, lingering acidity.",,1871038,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2476075/cc31eee0f436e2ccbcb53.png?1667337283,,https://johnsonbrothers.storefronts.site/p/ROMJA,,,,Wente Vineyards,Wine,Still,White,,johnson brothers,Wente Vineyards,United States,Alcohol,Wine,Still,White
Sauvignon Blanc Marlborough,"Whitehaven captures intense notes of passionfruit, lemongrass and white peach in this crisp, refreshing Sauvignon Blanc. Superbly structured and elegantly balanced, with fresh-snipped greens and citrus characteristics that blend effortlessly with notes of tropical fruit. Each glass boasts the long, clean finish of classic Marlborough Sauvignon Blanc. With its bright character and crisp finish, Whitehaven Sauvignon Blanc pairs beautifully with a wide range of dishes. A chilled glass of Whitehaven is particularly refreshing alongside fresh seafood, spicy Asian dishes, grilled chicken or summer salads with fruits and veggies picked straight from the garden.",,1416859,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2343763/d5dbfce92a48a6060f98c.png?1655383034,,https://johnsonbrothers.storefronts.site/p/Y2VWL,,,,Whitehaven Wines,Wine,Still,White,,johnson brothers,E & J Gallo Winery,New Zealand,Alcohol,Wine,Still,White
Sauvignon Blanc Marlborough,"Whitehaven captures intense notes of passionfruit, lemongrass and white peach in this crisp, refreshing Sauvignon Blanc. Superbly structured and elegantly balanced, with fresh-snipped greens and citrus characteristics that blend effortlessly with notes of tropical fruit. Each glass boasts the long, clean finish of classic Marlborough Sauvignon Blanc. With its bright character and crisp finish, Whitehaven Sauvignon Blanc pairs beautifully with a wide range of dishes. A chilled glass of Whitehaven is particularly refreshing alongside fresh seafood, spicy Asian dishes, grilled chicken or summer salads with fruits and veggies picked straight from the garden.",,1326981,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2343763/d5dbfce92a48a6060f98c.png?1655383034,,https://johnsonbrothers.storefronts.site/p/Y2VWL,,,,Whitehaven Wines,Wine,Still,White,,johnson brothers,E & J Gallo Winery,New Zealand,Alcohol,Wine,Still,White
Sauvignon Blanc Marlborough,"Whitehaven captures intense notes of passionfruit, lemongrass and white peach in this crisp, refreshing Sauvignon Blanc. Superbly structured and elegantly balanced, with fresh-snipped greens and citrus characteristics that blend effortlessly with notes of tropical fruit. Each glass boasts the long, clean finish of classic Marlborough Sauvignon Blanc. With its bright character and crisp finish, Whitehaven Sauvignon Blanc pairs beautifully with a wide range of dishes. A chilled glass of Whitehaven is particularly refreshing alongside fresh seafood, spicy Asian dishes, grilled chicken or summer salads with fruits and veggies picked straight from the garden.",,1222182,12,375.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2343763/d5dbfce92a48a6060f98c.png?1655383034,,https://johnsonbrothers.storefronts.site/p/Y2VWL,,,,Whitehaven Wines,Wine,Still,White,,johnson brothers,E & J Gallo Winery,New Zealand,Alcohol,Wine,Still,White
Sauvignon Blanc Windward Marlborough,"Whitehaven Wines from New Zealand, provided by E & J Gallo Winery. Enjoy the unique taste and quality.",,1016482,6,750.0,,,,,,,https://johnsonbrothers.storefronts.site/p/P1QN7,,,,Whitehaven Wines,Wine,Still,White,,johnson brothers,E & J Gallo Winery,New Zealand,Alcohol,Wine,Still,White
Cabernet Sauvignon,"Wildfire Cellars from United States, provided by Broken Earth Winery. Enjoy the unique taste and quality.",,1691008,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/606611/8dae7480c1b703c0d6dff.png?1545811753,,https://johnsonbrothers.storefronts.site/p/9BSUL,,,,Wildfire Cellars,Wine,Still,Red,,johnson brothers,Broken Earth Winery,United States,Alcohol,Wine,Still,Red
Chardonnay,"Wildfire Cellars from United States, provided by Broken Earth Winery. Enjoy the unique taste and quality.",,1902822,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/642923/6e774760960b17b474c15.png?1547007265,,https://johnsonbrothers.storefronts.site/p/HH3H4,,,,Wildfire Cellars,Wine,Still,White,,johnson brothers,Broken Earth Winery,United States,Alcohol,Wine,Still,White
Cabernet Sauvignon California,"William Hill Estate Winery from United States, provided by Gallo. Enjoy the unique taste and quality.",,1941427,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2470100/e9a64737731f2ffefcc91.png?1666268395,,https://johnsonbrothers.storefronts.site/p/MNP2M,,,,William Hill Estate Winery,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Cabernet Sauvignon Napa Valley,"Our Napa Valley Cabernet Sauvignon opens with dense purple color and aromas of dark fruit and spice. On the palate, generous notes of blackberry, black cherry and plum mingle with accents of clove, licorice and earth. Rich and complex, this full-bodied and well-structured Cabernet finishes with fine tannins and lingering notes of fruit and spice.",,1937847,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2542346/edc5de6e69e5c22ffedfb.png?1675345877,,https://johnsonbrothers.storefronts.site/p/CP4D1,,,,William Hill Estate Winery,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Cabernet Sauvignon North Coast (On Premise Only),"William Hill Estate Winery from United States, provided by Gallo. Enjoy the unique taste and quality.",,1268519,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2542693/fe5cfbe325fc02baaa6f9.png?1675401902,,https://johnsonbrothers.storefronts.site/p/OIV3M,,,,William Hill Estate Winery,Wine,Still,Red,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,Red
Chardonnay California,"Aroma : Vibrant citrus.

Palate : Caramel apple.

Finish : Long, silky.",,1123204,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2541866/01b88c0c26766b823ef59.png?1675328109,,https://johnsonbrothers.storefronts.site/p/4R7KH,,,,William Hill Estate Winery,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Chardonnay Napa Valley,"William Hill Estate Winery from United States, provided by Gallo. Enjoy the unique taste and quality.",,1500579,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2541581/731916b76629bc6d9d330.png?1675322613,,https://johnsonbrothers.storefronts.site/p/E4WMQ,,,,William Hill Estate Winery,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Chardonnay Napa Valley,"William Hill Estate Winery from United States, provided by Gallo. Enjoy the unique taste and quality.",,1934648,12,375.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2541581/731916b76629bc6d9d330.png?1675322613,,https://johnsonbrothers.storefronts.site/p/E4WMQ,,,,William Hill Estate Winery,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
Chardonnay North Coast (On Premises Only),"William Hill Estate Winery from United States, provided by Gallo. Enjoy the unique taste and quality.",,1696930,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2541743/3044ad9a82da602eaaf00.png?1675325816,,https://johnsonbrothers.storefronts.site/p/TDGCW,,,,William Hill Estate Winery,Wine,Still,White,,johnson brothers,Gallo,United States,Alcohol,Wine,Still,White
