name,description,product_variants,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,category,sub-category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group,Level 1 Category,Level 2 Category,Level 3 Category
Blanco Tequila 100% de Agave,"The best-selling 100% agave premium tequila, 1800® Blanco follows the original formula created in the year 1800. 1800 Blanco is crystal clear with blond highlights. Its aroma is soft, sweet, floral with fruit, spice, black peppercorns and agave notes. The smooth, clean and balanced flavor has hints of sweet prune and roasted pepper. 1800 Blanco has a medium finish with fruity pepper fade. Best served straight, chilled or on the rocks. Garnish with a slice of lime.",,1525066,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959859/608c90010d6e88ca8eb51.png?1706825516,,https://johnsonbrothers.storefronts.site/p/PVSPQ,,,,1800 Tequila,Spirit,Tequila,Blanco,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Blanco
Blanco Tequila 100% de Agave,"The best-selling 100% agave premium tequila, 1800® Blanco follows the original formula created in the year 1800. 1800 Blanco is crystal clear with blond highlights. Its aroma is soft, sweet, floral with fruit, spice, black peppercorns and agave notes. The smooth, clean and balanced flavor has hints of sweet prune and roasted pepper. 1800 Blanco has a medium finish with fruity pepper fade. Best served straight, chilled or on the rocks. Garnish with a slice of lime.",,1525623,6,1.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959859/608c90010d6e88ca8eb51.png?1706825516,,https://johnsonbrothers.storefronts.site/p/PVSPQ,,,,1800 Tequila,Spirit,Tequila,Blanco,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Blanco
Blanco Tequila 100% de Agave,"The best-selling 100% agave premium tequila, 1800® Blanco follows the original formula created in the year 1800. 1800 Blanco is crystal clear with blond highlights. Its aroma is soft, sweet, floral with fruit, spice, black peppercorns and agave notes. The smooth, clean and balanced flavor has hints of sweet prune and roasted pepper. 1800 Blanco has a medium finish with fruity pepper fade. Best served straight, chilled or on the rocks. Garnish with a slice of lime.",,1669342,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959859/608c90010d6e88ca8eb51.png?1706825516,,https://johnsonbrothers.storefronts.site/p/PVSPQ,,,,1800 Tequila,Spirit,Tequila,Blanco,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Blanco
Blanco Tequila 100% de Agave,"The best-selling 100% agave premium tequila, 1800® Blanco follows the original formula created in the year 1800. 1800 Blanco is crystal clear with blond highlights. Its aroma is soft, sweet, floral with fruit, spice, black peppercorns and agave notes. The smooth, clean and balanced flavor has hints of sweet prune and roasted pepper. 1800 Blanco has a medium finish with fruity pepper fade. Best served straight, chilled or on the rocks. Garnish with a slice of lime.",,1711660,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959859/608c90010d6e88ca8eb51.png?1706825516,,https://johnsonbrothers.storefronts.site/p/PVSPQ,,,,1800 Tequila,Spirit,Tequila,Blanco,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Blanco
Blanco Tequila 100% de Agave,"The best-selling 100% agave premium tequila, 1800® Blanco follows the original formula created in the year 1800. 1800 Blanco is crystal clear with blond highlights. Its aroma is soft, sweet, floral with fruit, spice, black peppercorns and agave notes. The smooth, clean and balanced flavor has hints of sweet prune and roasted pepper. 1800 Blanco has a medium finish with fruity pepper fade. Best served straight, chilled or on the rocks. Garnish with a slice of lime.",,1461491,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959859/608c90010d6e88ca8eb51.png?1706825516,,https://johnsonbrothers.storefronts.site/p/PVSPQ,,,,1800 Tequila,Spirit,Tequila,Blanco,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Blanco
Blanco Tequila 100% de Agave,"The best-selling 100% agave premium tequila, 1800® Blanco follows the original formula created in the year 1800. 1800 Blanco is crystal clear with blond highlights. Its aroma is soft, sweet, floral with fruit, spice, black peppercorns and agave notes. The smooth, clean and balanced flavor has hints of sweet prune and roasted pepper. 1800 Blanco has a medium finish with fruity pepper fade. Best served straight, chilled or on the rocks. Garnish with a slice of lime.",,1184231,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959859/608c90010d6e88ca8eb51.png?1706825516,,https://johnsonbrothers.storefronts.site/p/PVSPQ,,,,1800 Tequila,Spirit,Tequila,Blanco,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Blanco
Blanco Tequila 100% de Agave,"The best-selling 100% agave premium tequila, 1800® Blanco follows the original formula created in the year 1800. 1800 Blanco is crystal clear with blond highlights. Its aroma is soft, sweet, floral with fruit, spice, black peppercorns and agave notes. The smooth, clean and balanced flavor has hints of sweet prune and roasted pepper. 1800 Blanco has a medium finish with fruity pepper fade. Best served straight, chilled or on the rocks. Garnish with a slice of lime.",,1791093,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959859/608c90010d6e88ca8eb51.png?1706825516,,https://johnsonbrothers.storefronts.site/p/PVSPQ,,,,1800 Tequila,Spirit,Tequila,Blanco,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Blanco
Blanco Tequila 100% de Agave,"The best-selling 100% agave premium tequila, 1800® Blanco follows the original formula created in the year 1800. 1800 Blanco is crystal clear with blond highlights. Its aroma is soft, sweet, floral with fruit, spice, black peppercorns and agave notes. The smooth, clean and balanced flavor has hints of sweet prune and roasted pepper. 1800 Blanco has a medium finish with fruity pepper fade. Best served straight, chilled or on the rocks. Garnish with a slice of lime.",,1804625,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959859/608c90010d6e88ca8eb51.png?1706825516,,https://johnsonbrothers.storefronts.site/p/PVSPQ,,,,1800 Tequila,Spirit,Tequila,Blanco,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Blanco
Blanco Tequila 100% de Agave,"The best-selling 100% agave premium tequila, 1800® Blanco follows the original formula created in the year 1800. 1800 Blanco is crystal clear with blond highlights. Its aroma is soft, sweet, floral with fruit, spice, black peppercorns and agave notes. The smooth, clean and balanced flavor has hints of sweet prune and roasted pepper. 1800 Blanco has a medium finish with fruity pepper fade. Best served straight, chilled or on the rocks. Garnish with a slice of lime.",,1718068,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959859/608c90010d6e88ca8eb51.png?1706825516,,https://johnsonbrothers.storefronts.site/p/PVSPQ,,,,1800 Tequila,Spirit,Tequila,Blanco,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Blanco
Blanco Tequila 100% de Agave,"The best-selling 100% agave premium tequila, 1800® Blanco follows the original formula created in the year 1800. 1800 Blanco is crystal clear with blond highlights. Its aroma is soft, sweet, floral with fruit, spice, black peppercorns and agave notes. The smooth, clean and balanced flavor has hints of sweet prune and roasted pepper. 1800 Blanco has a medium finish with fruity pepper fade. Best served straight, chilled or on the rocks. Garnish with a slice of lime.",,1766512,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959859/608c90010d6e88ca8eb51.png?1706825516,,https://johnsonbrothers.storefronts.site/p/PVSPQ,,,,1800 Tequila,Spirit,Tequila,Blanco,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Blanco
Blanco Tequila 100% de Agave,"The best-selling 100% agave premium tequila, 1800® Blanco follows the original formula created in the year 1800. 1800 Blanco is crystal clear with blond highlights. Its aroma is soft, sweet, floral with fruit, spice, black peppercorns and agave notes. The smooth, clean and balanced flavor has hints of sweet prune and roasted pepper. 1800 Blanco has a medium finish with fruity pepper fade. Best served straight, chilled or on the rocks. Garnish with a slice of lime.",,1654516,12,375.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959859/608c90010d6e88ca8eb51.png?1706825516,,https://johnsonbrothers.storefronts.site/p/PVSPQ,,,,1800 Tequila,Spirit,Tequila,Blanco,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Blanco
Blanco Tequila 100% de Agave,"The best-selling 100% agave premium tequila, 1800® Blanco follows the original formula created in the year 1800. 1800 Blanco is crystal clear with blond highlights. Its aroma is soft, sweet, floral with fruit, spice, black peppercorns and agave notes. The smooth, clean and balanced flavor has hints of sweet prune and roasted pepper. 1800 Blanco has a medium finish with fruity pepper fade. Best served straight, chilled or on the rocks. Garnish with a slice of lime.",,1835537,24,200.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959859/608c90010d6e88ca8eb51.png?1706825516,,https://johnsonbrothers.storefronts.site/p/PVSPQ,,,,1800 Tequila,Spirit,Tequila,Blanco,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Blanco
Blanco Tequila 100% de Agave,"The best-selling 100% agave premium tequila, 1800® Blanco follows the original formula created in the year 1800. 1800 Blanco is crystal clear with blond highlights. Its aroma is soft, sweet, floral with fruit, spice, black peppercorns and agave notes. The smooth, clean and balanced flavor has hints of sweet prune and roasted pepper. 1800 Blanco has a medium finish with fruity pepper fade. Best served straight, chilled or on the rocks. Garnish with a slice of lime.",,1116402,48,100.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959859/608c90010d6e88ca8eb51.png?1706825516,,https://johnsonbrothers.storefronts.site/p/PVSPQ,,,,1800 Tequila,Spirit,Tequila,Blanco,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Blanco
Blanco Tequila 100% de Agave,"The best-selling 100% agave premium tequila, 1800® Blanco follows the original formula created in the year 1800. 1800 Blanco is crystal clear with blond highlights. Its aroma is soft, sweet, floral with fruit, spice, black peppercorns and agave notes. The smooth, clean and balanced flavor has hints of sweet prune and roasted pepper. 1800 Blanco has a medium finish with fruity pepper fade. Best served straight, chilled or on the rocks. Garnish with a slice of lime.",,1633686,60,50.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959859/608c90010d6e88ca8eb51.png?1706825516,,https://johnsonbrothers.storefronts.site/p/PVSPQ,,,,1800 Tequila,Spirit,Tequila,Blanco,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Blanco
Cristalino Añejo Tequila 100% de Agave,"An ultra-premium clear Añejo Tequila finished in port wine casks. 1800® Cristalino is a beautiful contradiction. It is aged in French and American oak barrels, married together, then rested in port wine casks. Finally, it is meticulously filtered to crystal clear clarity while retaining the depth and complexity of Añejo along with the silky smoothness of a Claro.",,1308702,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1595710/00ac54bfb91a78e57850e.png?1616728740,,https://johnsonbrothers.storefronts.site/p/9UDGH,,,,1800 Tequila,Spirit,Tequila,Añejo,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Añejo
Cristalino Añejo Tequila 100% de Agave,"An ultra-premium clear Añejo Tequila finished in port wine casks. 1800® Cristalino is a beautiful contradiction. It is aged in French and American oak barrels, married together, then rested in port wine casks. Finally, it is meticulously filtered to crystal clear clarity while retaining the depth and complexity of Añejo along with the silky smoothness of a Claro.",,1867783,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1595710/00ac54bfb91a78e57850e.png?1616728740,,https://johnsonbrothers.storefronts.site/p/9UDGH,,,,1800 Tequila,Spirit,Tequila,Añejo,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Añejo
Cristalino Añejo Tequila 100% de Agave,"An ultra-premium clear Añejo Tequila finished in port wine casks. 1800® Cristalino is a beautiful contradiction. It is aged in French and American oak barrels, married together, then rested in port wine casks. Finally, it is meticulously filtered to crystal clear clarity while retaining the depth and complexity of Añejo along with the silky smoothness of a Claro.",,1403369,12,375.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1595710/00ac54bfb91a78e57850e.png?1616728740,,https://johnsonbrothers.storefronts.site/p/9UDGH,,,,1800 Tequila,Spirit,Tequila,Añejo,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Añejo
Essential Art Series 9 Shantelle Martin Silver Tequila Collection,"Made from 100% Blue Agave and double distilled for incredible smoothness, this Silver Tequila represents a modern blend of artistry and quality.",,1964633,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1002016/07302a02a8fe0a1116aba.png?1560488840,,https://johnsonbrothers.storefronts.site/p/43WQ3,,,,1800 Tequila,Spirit,Tequila,Blanco,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Blanco
Essential Artists Series 2023 Release Silver Tequila,"1800 Tequila from Mexico, provided by Proximo Spirits. Enjoy the unique taste and quality.",,1921444,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2648831/30b1f3c2e8489ce67031b.png?1686310962,,https://johnsonbrothers.storefronts.site/p/XUXWU,,,,1800 Tequila,Spirit,Tequila,Blanco,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Blanco
Limited Edition Milenio Extra Añejo 100% De Agave Pedro Friedeberg Edición,"1800 Tequila from Mexico, provided by Proximo Spirits. Enjoy the unique taste and quality.",,1156220,3,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2836574/b7bdfc777ac7a4a801236.png?1699603103,,https://johnsonbrothers.storefronts.site/p/97XFG,,,,1800 Tequila,Spirit,Tequila,Añejo,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Añejo
Milenio Extra Añejo Tequila 100% de Agave,"1800® Milenio is aged, then matured in French Oak ex-Cognac barrels. Balanced vanilla, red fruit & cinnamon flavors",,1601556,3,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2247637/478f416a1b7070f04f564.png?1649425749,,https://johnsonbrothers.storefronts.site/p/5DXMH,,,,1800 Tequila,Spirit,Tequila,Extra Añejo,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Extra Añejo
Reposado Tequila 100% de Agave,"1800® Reposado tequila is crafted using 100% Tequilana Weber blue agave cared for and handpicked by expert farmers in the highlands of Jalisco, Mexico. A selection of double-distilled white tequilas are blended together then matured in French and American oak barrels. This rich liquid has notes of buttery caramel, mild spices and a touch of smokiness, which is imparted by the finishing process. Perfect mixed in a cocktail or on the rocks. ",,1479166,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959863/cf0eb686c1e7ce4bc49e7.png?1706826362,,https://johnsonbrothers.storefronts.site/p/HBZEZ,,,,1800 Tequila,Spirit,Tequila,Reposado,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Reposado
Reposado Tequila 100% de Agave,"1800® Reposado tequila is crafted using 100% Tequilana Weber blue agave cared for and handpicked by expert farmers in the highlands of Jalisco, Mexico. A selection of double-distilled white tequilas are blended together then matured in French and American oak barrels. This rich liquid has notes of buttery caramel, mild spices and a touch of smokiness, which is imparted by the finishing process. Perfect mixed in a cocktail or on the rocks. ",,1154582,6,1.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2959863/cf0eb686c1e7ce4bc49e7.png?1706826362,,https://johnsonbrothers.storefronts.site/p/HBZEZ,,,,1800 Tequila,Spirit,Tequila,Reposado,,johnson brothers,Proximo Spirits,Mexico,Alcohol,Spirit,Tequila,Reposado
