name,description,product_variants,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image_url,manufacturer_sku,content_url,ordering_unit,is_broken_case,avg_case_weight,brand,category,sub-category,product-category-style,manufacturer_name,distributor_name,supplier_name,country_of_origin,Group,Level 1 Category,Level 2 Category,Level 3 Category
Sparkling Water,"S.Pellegrino is brilliant, lacking in any distracting odour, with a fairly dense perlage of reasonably fine bubbles in abundance. The immediate impression on the taste buds is one of tingling freshness, followed by moderate acidity that stimulates salivation, while the high mineral content leaves a pleasant aftertaste.",,1261258,15,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/683041/66b60b74a04f5328178c4.png?1548175615,,https://johnsonbrothers.storefronts.site/p/IRITA,,,,San Pellegrino,Non-alcoholic,Water,Sparkling,,johnson brothers,Nestle USA,Italy,Alcohol,Non-alcoholic,Water,Sparkling
Sparkling Water,"S.Pellegrino is brilliant, lacking in any distracting odour, with a fairly dense perlage of reasonably fine bubbles in abundance. The immediate impression on the taste buds is one of tingling freshness, followed by moderate acidity that stimulates salivation, while the high mineral content leaves a pleasant aftertaste.",,1375551,24,500.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/683041/66b60b74a04f5328178c4.png?1548175615,,https://johnsonbrothers.storefronts.site/p/IRITA,,,,San Pellegrino,Non-alcoholic,Water,Sparkling,,johnson brothers,Nestle USA,Italy,Alcohol,Non-alcoholic,Water,Sparkling
Sparkling Water,"S.Pellegrino is brilliant, lacking in any distracting odour, with a fairly dense perlage of reasonably fine bubbles in abundance. The immediate impression on the taste buds is one of tingling freshness, followed by moderate acidity that stimulates salivation, while the high mineral content leaves a pleasant aftertaste.",,1713830,24,500.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/683041/66b60b74a04f5328178c4.png?1548175615,,https://johnsonbrothers.storefronts.site/p/IRITA,,,,San Pellegrino,Non-alcoholic,Water,Sparkling,,johnson brothers,Nestle USA,Italy,Alcohol,Non-alcoholic,Water,Sparkling
Sparkling Water,"S.Pellegrino is brilliant, lacking in any distracting odour, with a fairly dense perlage of reasonably fine bubbles in abundance. The immediate impression on the taste buds is one of tingling freshness, followed by moderate acidity that stimulates salivation, while the high mineral content leaves a pleasant aftertaste.",,1546954,24,250.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/683041/66b60b74a04f5328178c4.png?1548175615,,https://johnsonbrothers.storefronts.site/p/IRITA,,,,San Pellegrino,Non-alcoholic,Water,Sparkling,,johnson brothers,Nestle USA,Italy,Alcohol,Non-alcoholic,Water,Sparkling
Sancerre,"Color : Pale yellow with green reflections.

Nose : Aromatic with white flowers and citrus fruits aromas and flinty notes.

Palate : A lively wine with a good harmony combining richness, liveliness and aromatic persistence.",,1519099,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2520665/a012ad687c9ed289a8810.png?1672839155,,https://johnsonbrothers.storefronts.site/p/L22NL,,,,Sauvion,Wine,Still,White,,johnson brothers,Deutsch Family Wine & Spirits,France,Alcohol,Wine,Still,White
Vouvray,"The nose features notes of honeysuckle and rope citrus fruit. On the palate, the wine is off-dry and medium bodied with food-friendly acidity. Flavors of honey, ripe pear, and dried fruit lead to a long finish.",,1614761,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2520637/c70886ef31822e208c981.png?1672839133,,https://johnsonbrothers.storefronts.site/p/F623U,,,,Sauvion,Wine,Still,White,,johnson brothers,Deutsch Family Wine & Spirits,France,Alcohol,Wine,Still,White
3 Year Old Lip Service Straight Rye Whiskey,"Intense and exciting on the nose with appealing notes of orange peel, clove and candied ginger. Creamy and velvety with bright white pepper, berry compote and honey. The finish is persistent with layers of exotic spice and toasty vanilla.",,1669784,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1483085/ed3fbec6f84ece2a2a03d.png?1581058608,,https://johnsonbrothers.storefronts.site/p/967GQ,,,,Savage & Cooke,Spirit,Whiskey,Rye,,johnson brothers,Savage & Cooke,United States,Alcohol,Spirit,Whiskey,Rye
Aged 6 Years Guero Finished In Cognac Barrels Rye Whiskey,"Brooding and intriguing on the nose with orange marmalade and spicy oak. Expansive palate with an array of baking spices, caramel and honey.",,1656317,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2392319/b5bdbb129afcd608aae6d.png?1658305083,,https://johnsonbrothers.storefronts.site/p/8M62Y,,,,Savage & Cooke,Spirit,Whiskey,Rye,,johnson brothers,Savage & Cooke,United States,Alcohol,Spirit,Whiskey,Rye
Aged 7 Years Lil' Guero Whiskey Bourbon,"Expressive on the nose with maple, caramel and toasted oak. The palate follows with intense dark fruits, cacao and vanilla. ",,1729116,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2392316/72276a53ceb628028907c.png?1658305080,,https://johnsonbrothers.storefronts.site/p/5L566,,,,Savage & Cooke,Spirit,Whiskey,Bourbon,,johnson brothers,Savage & Cooke,United States,Alcohol,Spirit,Whiskey,Bourbon
Autographed Digits Bourbon Whiskey,"Savage & Cooke from United States, provided by Savage & Cooke. Enjoy the unique taste and quality.",,1908007,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2336157/f385d1a2afbdba28670eb.png?1655126312,,https://johnsonbrothers.storefronts.site/p/UA1RE,,,,Savage & Cooke,Spirit,Whiskey,Bourbon,,johnson brothers,Savage & Cooke,United States,Alcohol,Spirit,Whiskey,Bourbon
Bad Sweater Spiced Whiskey,Brown sugar & Holiday spice flavored whiskey.,,1426531,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1669535/fcf98bc5fb53ac8b225ec.png?1597924594,,https://johnsonbrothers.storefronts.site/p/HM10F,,,,Savage & Cooke,Spirit,Whiskey,Other,,johnson brothers,Savage & Cooke,United States,Alcohol,Spirit,Whiskey,Other
Bloody Butcher Bottled In Bond Bourbon Whiskey,"Savage & Cooke from United States, provided by Savage & Cooke. Enjoy the unique taste and quality.",,1598033,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3015177/0b70a59d0ef2b613c4763.png?1709708986,,https://johnsonbrothers.storefronts.site/p/30N45,,,,Savage & Cooke,Spirit,Whiskey,Bourbon,,johnson brothers,Savage & Cooke,United States,Alcohol,Spirit,Whiskey,Bourbon
Cask Finished California Straight Bourbon Whiskey,"Mature yet lively and loaded with character. Aromas of orange peel and honey mingle with toasty oak and caramel notes that are consistent through the palate. Lush and complex, gorgeous start to finish.",,1426146,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2763317/6c063420965a7060dade1.png?1694633320,,https://johnsonbrothers.storefronts.site/p/1QJ6M,,,,Savage & Cooke,Spirit,Whiskey,Bourbon,,johnson brothers,Savage & Cooke,United States,Alcohol,Spirit,Whiskey,Bourbon
Cask Strength American Whiskey,"Delicious and bold with aromas of maple wood, caramel and black cherries. Flavors are rich and dense with an impressive finish.",,1927374,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2762097/237d371374494ef52db42.png?1694547932,,https://johnsonbrothers.storefronts.site/p/8PMNT,,,,Savage & Cooke,Spirit,Whiskey,Other,,johnson brothers,Savage & Cooke,United States,Alcohol,Spirit,Whiskey,Other
Digits Bourbon Whiskey,"In a true reflection of Scottie, the mature Bourbon is lush, velvety and a pleasure to drink with no hard edges.  DIGITS is packed with flavors of vanilla bean, caramel, buttered toast and maple.",,1937935,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2122247/89c0500a80165e8139331.png?1639139742,,https://johnsonbrothers.storefronts.site/p/MW36Q,,,,Savage & Cooke,Spirit,Whiskey,Bourbon,,johnson brothers,Savage & Cooke,United States,Alcohol,Spirit,Whiskey,Bourbon
Home School Blood Orange Manhattan,"Dark and rich with lifted blood orange notes. This is a true craft cocktail, not the typical ready to drink.",,1593173,24,200.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1741145/8e2f41faaa04b046de6b6.png?1605160383,,https://johnsonbrothers.storefronts.site/p/AP7JE,,,,Savage & Cooke,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Savage & Cooke,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Home School Small Batch Negroni Craft Cocktail,"The Cocktail: Delightful and well-balanced classic Negroni.

The Recipe: Small batch Gin expertly crafted by our Master Distiller, Jordan Via, blended with our own Sweet Vermouth and American Amaro. Equal parts of each component come together to deliver a carefully crafted Negroni with character. 50 proof.

The Profile: Fragrant and refreshing with expressive notes of ripe cherry and citrus with a pleasing bitter finish. Enjoy on the rocks on days that end in “Y”.",,1508940,24,200.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2020687/52208adc898da08ae69c6.png?1628498002,,https://johnsonbrothers.storefronts.site/p/Z2E9S,,,,Savage & Cooke,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Savage & Cooke,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Howling Mob Bottled In Bond Bourbon Whiskey,"Savage & Cooke from United States, provided by Savage & Cooke. Enjoy the unique taste and quality.",,1494422,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3015178/916b7f6ea1ea2d8537d3c.png?1709708987,,https://johnsonbrothers.storefronts.site/p/0WHEN,,,,Savage & Cooke,Spirit,Whiskey,Bourbon,,johnson brothers,Savage & Cooke,United States,Alcohol,Spirit,Whiskey,Bourbon
Second Glance American Whiskey,"The first impression is rich and bold with aromas of maple wood, cardamom, buttery toast and black cherries. Impressive intensity on the palate with a plethora of honey, caramel, hazelnut and baked dark fruits. The finish is layered and complex.",,1281165,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1056629/a24a555b034dd9f06b780.png?1562849531,,https://johnsonbrothers.storefronts.site/p/KPFGW,,,,Savage & Cooke,Spirit,Whiskey,Other,,johnson brothers,Savage & Cooke,United States,Alcohol,Spirit,Whiskey,Other
The Burning Chair Bourbon Whiskey,"Aromatically intriguing with brown sugar, caramel, butterscotch and toasty oak. The palate is smooth and lush with loads of vanilla bean, baking spices, maple and baked apples. The finish is long and exciting, begging for another sip.",,1354482,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2134675/2663cf41f727300f8e166.png?1640214745,,https://johnsonbrothers.storefronts.site/p/T2A2L,,,,Savage & Cooke,Spirit,Whiskey,Bourbon,,johnson brothers,Savage & Cooke,United States,Alcohol,Spirit,Whiskey,Bourbon
The Manhattan Project,"Savage & Cooke from United States, provided by Savage & Cooke. Enjoy the unique taste and quality.",,1439466,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2526588/f10c5f3d4f53bfb77ee8f.png?1673591708,,https://johnsonbrothers.storefronts.site/p/YSRF3,,,,Savage & Cooke,Spirit,Ready-to-Drink,Ready-to-Drink,,johnson brothers,Savage & Cooke,United States,Alcohol,Spirit,Ready-to-Drink,Ready-to-Drink
Chardonnay,"Straw yellow color with greenish highlights. Intense aroma, elegant and continuous, extensive notes of vanilla, soft and harmonious, full of character but with good drinkability.",,1086535,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2066877/19425794b211a803a27a1.png?1633691211,,https://johnsonbrothers.storefronts.site/p/0BIDN,,,,Scagliola,Wine,Still,White,,johnson brothers,Ethica Wines,Italy,Alcohol,Wine,Still,White
Cabernet Sauvignon Napa Valley,"The wine delivers a dark color profile with nuances of black cherry, ripe plum, violet and dark cocoa flavors.",,1395898,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2952736/9941fa46a692fd82b93f3.png?1706533468,,https://johnsonbrothers.storefronts.site/p/DJJ1F,,,,Scattered Peaks,Wine,Still,Red,,johnson brothers,Purple Wine Co,United States,Alcohol,Wine,Still,Red
Fumé Blanc Napa Valley,"Sliced apples, pear skins, lemon rind, crushed stones and flint on the nose. Hint of vanilla, too. Medium-bodied with fresh acidity and a smooth, subtle palate.",,1601218,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2035752/8c6ffddb072b3de7c6dc3.png?1630323559,,https://johnsonbrothers.storefronts.site/p/0JNBU,,,,Scattered Peaks,Wine,Still,White,,johnson brothers,Purple Wine Co,United States,Alcohol,Wine,Still,White
Brut Méthode Traditionnelle Mendocino County,"Scharffenberger from United States, provided by Maisons Marques & Domaines. Enjoy the unique taste and quality.",,1008483,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3223742/c4eb722ca7d412d75eb4f.png?1721381421,,https://johnsonbrothers.storefronts.site/p/ZTOWV,,,,Scharffenberger,Wine,Sparkling,White,,johnson brothers,Maisons Marques & Domaines,United States,Alcohol,Wine,Sparkling,White
Brut Rosé Méthode Traditionnelle Mendocino County,"Overall : Classy & polished

Aroma: Fresh raspberry jam and wild strawberries on a cream covered pastry

Mouthfeel: Soft & round
",,1423244,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3223740/d967b0beb294c8ff6b943.png?1721381416,,https://johnsonbrothers.storefronts.site/p/2ASJX,,,,Scharffenberger,Wine,Sparkling,Rosé,,johnson brothers,Maisons Marques & Domaines,United States,Alcohol,Wine,Sparkling,Rosé
Red California,"Scout Wild from United States, provided by Miller Family Wine Co.. Enjoy the unique taste and quality.",,1699660,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2327251/acac3583356bfcbe0c47f.png?1654688158,,https://johnsonbrothers.storefronts.site/p/XCKP6,,,,Scout Wild,Wine,Still,Red,,johnson brothers,Miller Family Wine Co.,United States,Alcohol,Wine,Still,Red
Rosé California,"Scout Wild from United States, provided by Miller Family Wine Co.. Enjoy the unique taste and quality.",,1949612,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2327250/f7fca35fd4511fc2993a2.png?1654688157,,https://johnsonbrothers.storefronts.site/p/ZOHT9,,,,Scout Wild,Wine,Still,Rosé,,johnson brothers,Miller Family Wine Co.,United States,Alcohol,Wine,Still,Rosé
Sauvignon Blanc California,"Scout Wild from United States, provided by Miller Family Wine Co.. Enjoy the unique taste and quality.",,1583472,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2327237/06b059bd47e9c6134a7eb.png?1654686504,,https://johnsonbrothers.storefronts.site/p/R0GLJ,,,,Scout Wild,Wine,Still,White,,johnson brothers,Miller Family Wine Co.,United States,Alcohol,Wine,Still,White
Aged In Bourbon Barrel Red Wine North Coast,"Sebastiani Vineyards & Winery from United States, provided by Foley Family Wines, Inc. Enjoy the unique taste and quality.",,1966004,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3096633/61256f6ed5f469fa907c0.png?1713961522,,https://johnsonbrothers.storefronts.site/p/QT4UY,,,,Sebastiani Vineyards & Winery,Wine,Still,Red,,johnson brothers,"Foley Family Wines, Inc",United States,Alcohol,Wine,Still,Red
Cabernet Sauvignon Alexander Valley,"Sebastiani Vineyards & Winery from United States, provided by Foley Family Wines, Inc. Enjoy the unique taste and quality.",,1993022,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3096604/e3642da3cd5a37c96fba8.png?1713961496,,https://johnsonbrothers.storefronts.site/p/NOXYO,,,,Sebastiani Vineyards & Winery,Wine,Still,Red,,johnson brothers,"Foley Family Wines, Inc",United States,Alcohol,Wine,Still,Red
Cabernet Sauvignon Cherryblock Sonoma Valley,"Sebastiani Vineyards & Winery from United States, provided by Foley Family Wines, Inc. Enjoy the unique taste and quality.",,1943309,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1377972/7649243758ffeab4942c0.png?1574744766,,https://johnsonbrothers.storefronts.site/p/RAFHT,,,,Sebastiani Vineyards & Winery,Wine,Still,Red,,johnson brothers,"Foley Family Wines, Inc",United States,Alcohol,Wine,Still,Red
Cabernet Sauvignon Sonoma County,"Swarming with aromas of black cherry, Cabernet-spice, and coconut/oak shavings. This wine has medium concentration and is filled with flavors of black and dark cherry fruit and mild vanilla.",,1558598,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3096516/eb4e45b6f6f0c375727ae.png?1713961415,,https://johnsonbrothers.storefronts.site/p/DT1G1,,,,Sebastiani Vineyards & Winery,Wine,Still,Red,,johnson brothers,"Foley Family Wines, Inc",United States,Alcohol,Wine,Still,Red
Chardonnay Butterfield Station North Coast,"Sebastiani Vineyards & Winery from United States, provided by Foley Family Wines, Inc. Enjoy the unique taste and quality.",,1168733,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3096182/23542ee745daeed3d3726.png?1713948498,,https://johnsonbrothers.storefronts.site/p/GELEP,,,,Sebastiani Vineyards & Winery,Wine,Still,White,,johnson brothers,"Foley Family Wines, Inc",United States,Alcohol,Wine,Still,White
Cabernet Sauvignon South Australia,"Second Voyage from Australia, provided by Prestige Beverage Group. Enjoy the unique taste and quality.",,1820687,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2355650/b243ff2598283e91a56f8.png?1655904306,,https://johnsonbrothers.storefronts.site/p/I9TYY,,,,Second Voyage,Wine,Still,Red,,johnson brothers,Prestige Beverage Group,Australia,Alcohol,Wine,Still,Red
Red Blend South Australia,"Second Voyage from Australia, provided by Prestige Beverage Group. Enjoy the unique taste and quality.",,1014540,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2355656/cebfeb136660f09c4c6a5.png?1655904312,,https://johnsonbrothers.storefronts.site/p/DUQ6K,,,,Second Voyage,Wine,Still,Red,,johnson brothers,Prestige Beverage Group,Australia,Alcohol,Wine,Still,Red
Judean Hills Cabernet Sauvignon Wild Fermentation Dry Red Wine,"Segal from Israel, provided by Royal Wine. Enjoy the unique taste and quality.",,1998295,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2218214/072b142262904bb80958c.png?1646901573,,https://johnsonbrothers.storefronts.site/p/KFVOY,,,,Segal,Wine,Still,Red,,johnson brothers,Royal Wine,Israel,Alcohol,Wine,Still,Red
Chardonnay Sonoma County,"Bright and focused with notes of lemon curd and crushed stone on the nose that carry through to the palate. The wine is creamy and round on the palate, with a crystalline purity of fruit accented by a swathe of warm spice that comes from time spent in French oak barrels. The finish is fresh and mouthwatering.",,1065789,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1575683/20bfeb5016fcc4f92007b.png?1590058775,,https://johnsonbrothers.storefronts.site/p/XM3LQ,,,,Seghesio Family Vineyards,Wine,Still,White,,johnson brothers,Crimson Wine Group,United States,Alcohol,Wine,Still,White
Vermentino Russian River Valley,"Aromas of ripe pear, summer melons and crushed stone lead into notes of lime zest and honeysuckle on the mid-palate. A lush and creamy texture interwoven with a bright crispness imparts a complex and persistent finish.",,1024599,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1689933/b1331b1561e8b1aad0ed1.png?1600165070,,https://johnsonbrothers.storefronts.site/p/2PFFP,,,,Seghesio Family Vineyards,Wine,Still,White,,johnson brothers,Crimson Wine Group,United States,Alcohol,Wine,Still,White
Zinfandel Angela's Table Sonoma County,"With a bouquet of cedar, spice, and sun-ripened blackberries, our Sonoma Zinfandel makes a strong first impression. Bold and richly textured on the palate with an intensity and purity of fruit reflected in notes of wild blueberries, plum, and black currants. A light dusting of tannins provides structure and a long finish that is boueyed by fresh juicy acidity.",,1589154,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2765364/dcae4748c721214cafd85.png?1694768201,,https://johnsonbrothers.storefronts.site/p/RR9NU,,,,Seghesio Family Vineyards,Wine,Still,Red,,johnson brothers,Crimson Wine Group,United States,Alcohol,Wine,Still,Red
Zinfandel Cortina Dry Creek Valley,"Our most elegant and polished expressions of Zinfandel, Cortina has a bold flavor profile while being balanced and lithe on the palate. Notes of boysenberry, mulberry, cedar and clove complement the wine’s finely integrated tannins.",,1654318,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2691697/df5ead8cc5b208ffa7ae5.png?1689229866,,https://johnsonbrothers.storefronts.site/p/A2N4S,,,,Seghesio Family Vineyards,Wine,Still,Red,,johnson brothers,Crimson Wine Group,United States,Alcohol,Wine,Still,Red
Zinfandel Cortina Dry Creek Valley,"Our most elegant and polished expressions of Zinfandel, Cortina has a bold flavor profile while being balanced and lithe on the palate. Notes of boysenberry, mulberry, cedar and clove complement the wine’s finely integrated tannins.",,1516466,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2066970/0d04194dd58baad750d43.png?1633694213,,https://johnsonbrothers.storefronts.site/p/HPFZ4,,,,Seghesio Family Vineyards,Wine,Still,Red,,johnson brothers,Crimson Wine Group,United States,Alcohol,Wine,Still,Red
Zinfandel Old Vine Sonoma County,"On the nose, notes of cherry, cedar and cigar box linger with aromas of fresh licorice. Deftly structured on the palate with well-integrated tannins, fresh notes of pomegranate and red currants, a velvety mouthfeel and luscious finish, this is a wine that is built to age.",,1129184,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/990224/244425ce65b586b2593c1.png?1616727407,,https://johnsonbrothers.storefronts.site/p/FU36J,,,,Seghesio Family Vineyards,Wine,Still,Red,,johnson brothers,Crimson Wine Group,United States,Alcohol,Wine,Still,Red
Zinfandel Sonoma County,"With a bouquet of cedar, spice, and sun-ripened blackberries, our Sonoma Zinfandel makes a strong first impression. Bold and richly textured on the palate with an intensity and purity of fruit reflected in notes of wild blueberries, plum, and black currants. A light dusting of tannins provides structure and a long finish that is boueyed by fresh juicy acidity.",,1574210,1,19.5,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1690370/9492fb407f20824f0ec4f.png?1616727416,,https://johnsonbrothers.storefronts.site/p/8F5EJ,,,,Seghesio Family Vineyards,Wine,Still,Red,,johnson brothers,Crimson Wine Group,United States,Alcohol,Wine,Still,Red
Zinfandel Sonoma County,"With a bouquet of cedar, spice, and sun-ripened blackberries, our Sonoma Zinfandel makes a strong first impression. Bold and richly textured on the palate with an intensity and purity of fruit reflected in notes of wild blueberries, plum, and black currants. A light dusting of tannins provides structure and a long finish that is boueyed by fresh juicy acidity.",,1193198,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1690370/9492fb407f20824f0ec4f.png?1616727416,,https://johnsonbrothers.storefronts.site/p/8F5EJ,,,,Seghesio Family Vineyards,Wine,Still,Red,,johnson brothers,Crimson Wine Group,United States,Alcohol,Wine,Still,Red
Zinfandel Sonoma County,"With a bouquet of cedar, spice, and sun-ripened blackberries, our Sonoma Zinfandel makes a strong first impression. Bold and richly textured on the palate with an intensity and purity of fruit reflected in notes of wild blueberries, plum, and black currants. A light dusting of tannins provides structure and a long finish that is boueyed by fresh juicy acidity.",,1336539,12,375.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1690370/9492fb407f20824f0ec4f.png?1616727416,,https://johnsonbrothers.storefronts.site/p/8F5EJ,,,,Seghesio Family Vineyards,Wine,Still,Red,,johnson brothers,Crimson Wine Group,United States,Alcohol,Wine,Still,Red
Montello e Colli Ascolani Phigaia After The Red,"TASTING NOTES
Lively ruby. It opens with a rich, tasty berry medley(cherry, red plum, blackberry), followed by layered aromas of violet, herbs, expresso coffee, licorice, and sweet toasty notes. Phigaia is a silky wine with smooth tannins beautifully integrated, giving structure to the expressive fruit. Flavors of plum, cherry, coffee, licorice and toast linger on the finish.

FOOD PAIRING
Red meat, lamb chops, matured cheeses.",,1933831,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2712982/71e2d87ab69b728f47f27.png?1690884807,,https://johnsonbrothers.storefronts.site/p/VMSU7,,,,Serafini & Vidotto,Wine,Still,Red,,johnson brothers,Ethica Wines,Italy,Alcohol,Wine,Still,Red
Cabernet Sauvignon Columbia Valley,"The wine has medium body with generous and supple black cherry, black currant and black berry fruit character accented by black pepper. The wine is well framed by firm but fine grained tannins.",,1829333,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1677959/11ab624bc67a8de02daf7.png?1616734299,,https://johnsonbrothers.storefronts.site/p/DXWV3,,,,Seven Hills Winery,Wine,Still,Red,,johnson brothers,Crimson Wine Group,United States,Alcohol,Wine,Still,Red
Ciel du Cheval Vineyard Red Wine Red Mountain,"Aroma : Blackberry, licorice, dried fig, earth, chalk, mocha, lanolin.
Taste : Ripe dark blackberry, black cherry, date, fig, black pepper, mineral.",,1844618,6,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1676131/10dec601d448f6886174a.png?1598621060,,https://johnsonbrothers.storefronts.site/p/ZDGTX,,,,Seven Hills Winery,Wine,Still,Red,,johnson brothers,Crimson Wine Group,United States,Alcohol,Wine,Still,Red
Merlot Seven Hills Vineyard Walla Walla Valley,"This vintage exhibits a beautiful, dark ruby color and enticing aromas of red cherry, raspberry, mocha, and rose petals. The palate is supple and generous with loads of red fruits accentuated with vanilla and spice and finishing with both supple fruit and firm, spicy tannins.",,1560636,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1675298/d01e453adae44b101aeab.png?1616719341,,https://johnsonbrothers.storefronts.site/p/57WJ3,,,,Seven Hills Winery,Wine,Still,Red,,johnson brothers,Crimson Wine Group,United States,Alcohol,Wine,Still,Red
Sauvignon Blanc Columbia Valley,"Color : Pale golden straw.
Aroma : Aromas of pineapple, clementine, pear, honeysuckle and white pepper .
Taste : Brisk and refreshing with pear, lemon zest, kiwi, white peach and baking spice.",,1996165,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/1675696/2640bb21018e55ce829fa.png?1598612261,,https://johnsonbrothers.storefronts.site/p/8ZFLC,,,,Seven Hills Winery,Wine,Still,White,,johnson brothers,Crimson Wine Group,United States,Alcohol,Wine,Still,White
House Of The Dragon Chardonnay California,"Seven Kingdoms Wines from United States, provided by Vintage Wine Estates. Enjoy the unique taste and quality.",,1020149,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2971233/768ef651ab27bd8c4843e.png?1707391232,,https://johnsonbrothers.storefronts.site/p/114AP,,,,Seven Kingdoms Wines,Wine,Still,White,,johnson brothers,Vintage Wine Estates,United States,Alcohol,Wine,Still,White
Botanical Gin,"Shadehouse from United States, provided by Distiller Sales Company. Enjoy the unique taste and quality.",,1897880,12,750.0,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/2664727/58afd225a2eb9b02a1c58.png?1687233933,,https://johnsonbrothers.storefronts.site/p/27UTM,,,,Shadehouse,Spirit,Gin,Specialty,,johnson brothers,Distiller Sales Company,United States,Alcohol,Spirit,Gin,Specialty
The Original Black Liqueur And Whiskey Blend,"Shanky's Whip from Ireland, provided by Park Street Imports/lafayette. Enjoy the unique taste and quality.",,1696471,6,1.75,,,,,https://s3.amazonaws.com/media.sevenfifty.com/product-images/large/3133595/2fed4f11297c5abf35a2e.png?1716223602,,https://johnsonbrothers.storefronts.site/p/F29WP,,,,Shanky's Whip,Spirit,Liqueur,Other,,johnson brothers,Park Street Imports/lafayette,Ireland,Alcohol,Spirit,Liqueur,Other
