description,name,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
"Pure canola oil is a versatile and healthy oil that is ideal for a wide range of cooking and baking applications. Made from high-quality canola seeds, this oil has a light and neutral flavor that allows the natural taste of your food to shine through.",Pure Canola Oil,GO123,1x35 LB TUB Case packaging,1x35 LB TUB Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/canola-vegetable-oils/go123_0.jpg,41618500155,,,https://www.chefswarehouse.com/products/GO123/,PACKER,Bakery & Bread,Pies,,SOVENA USA,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/canola-vegetable-oils/go123_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Canola & Vegetable Oils"",""sub-category"":""Canola & Vegetable Oils"",""sub-sub-category"":""Canola & Vegetable Oils"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Pies"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_GO123-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x35 LB TUB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GO123""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GO123-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x35 LB TUB Case""}}],""businessUnit"":""200001""}]}"
"Plugra Butter is a premium quality dairy product that brings a rich, creamy taste and texture to your cooking and baking. This butter is made from high-quality cream that has been churned slowly to create a smooth and velvety texture. With its high-fat content and silky texture, Plugra Butter is perfect for adding to your favorite recipes. Its rich flavor and creamy texture make it perfect for spreading on toast or bagels, melting on vegetables or meats, or using as a base for sauces, soups, and baked goods. Plugra Butter is made using traditional European butter-making methods, which create a butter that is richer and creamier than traditional butter. It has a lower moisture content than other butters, which makes it perfect for baking, as it helps to create a light and fluffy texture in cakes, cookies, and pastries.",Sweet Butter Prints,BB181,36 x 1 LB Case packaging,36 x 1 LB Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/butter/bb181_0.jpg,15700227206,,,https://www.chefswarehouse.com/products/BB181/,PLUGRA,Bakery & Bread,Cookies & Brownies,,KELLERS CREAMERY,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/butter/bb181_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Butter"",""sub-category"":""Butter"",""sub-sub-category"":""Butter"",""supplier_name"":"""",""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Cookies & Brownies"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_BB181-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""36 x 1 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""BB181""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_BB181-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""36 x 1 LB Case""}}],""businessUnit"":""200001""}]}"
"This Golden Sesame Oil is an undeniably versatile staple perfect for breathing life into your favorite Japanese recipes. This imported oil is produced according a long-established technique to honor the tried-and-true custom. The oil begins with only the finest sesame seeds, which are first lightly roasted before undergoing a pressure-extraction process. With a deep caramel color and a toasted, nutty flavor, sesame oil is an essential ingredient in glazes, marinades, and top-notch stir-fry dishes.",Golden Sesame Oil,10747790,6 x 1.8 L Case packaging,6 x 1.8 L Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/nut-seed-oils/10747790_0.jpg,,,,https://www.chefswarehouse.com/products/10747790/,NOUKA,Bakery & Bread,Sheet Dough,,NOUKA,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/nut-seed-oils/10747790_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Nut & Seed Oils"",""sub-category"":""Nut & Seed Oils"",""sub-sub-category"":""Nut & Seed Oils"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Sheet Dough"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_10747790-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x 1.8 L Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10747790""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10747790-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 1.8 L Case""}}],""businessUnit"":""200001""},{""code"":""JDE_10747790-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""6 x 1.8 L Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10747790""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10747790-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 1.8 L Case""}}],""businessUnit"":""200001""}]}"
"Dewaxed rice bran oil is a vegetable oil extracted from the outer layer of rice. It is a light-colored oil with a mild flavor and high smoke point, making it ideal for high-heat cooking methods like frying and saut�ing. Dewaxed rice bran oil is rich in vitamin E and antioxidants and is also low in saturated fat. It is commonly used in Asian cuisine, particularly in Japan, for deep-frying tempura, and in other types of cooking due to its neutral taste.",Non-Gmo Rice Bran Oil,VN053060,1x35 LB TUB Case packaging,1x35 LB TUB Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/canola-vegetable-oils/vn053060_0.jpg,8.30E+11,,,https://www.chefswarehouse.com/products/VN053060/,PACKER,Bakery & Bread,Bread,Gluten Free,CASCASE FRUIT MARKETING,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/canola-vegetable-oils/vn053060_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Canola & Vegetable Oils"",""sub-category"":""Canola & Vegetable Oils"",""sub-sub-category"":""Canola & Vegetable Oils"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Bread"",""Level 3 category"":""Gluten Free"",""product_variants"":[{""code"":""JDE_VN053060-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""1x35 LB TUB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""VN053060""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_VN053060-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""1x35 LB TUB Case""}}],""businessUnit"":""200001""}]}"
"An inexpensive all-around cooking oil. With its high smoke point and neutral flavor, uses for this oil range from frying to cooking to everyday use. It will not leave your food with an oily taste, an important feature in maintaining the authenticity of your cooking. This oil is also naturally trans fat free.",Clear Fry Oil,GS222,35 LB Case packaging,35 LB Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/canola-vegetable-oils/gs222_0.jpg,41618500018,,,https://www.chefswarehouse.com/products/GS222/,PACKER,Bakery & Bread,Croissants,,SOVENA USA,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/canola-vegetable-oils/gs222_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Canola & Vegetable Oils"",""sub-category"":""Canola & Vegetable Oils"",""sub-sub-category"":""Canola & Vegetable Oils"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Croissants"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_GS222-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""35 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GS222""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GS222-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""35 LB Case""}}],""businessUnit"":""200001""}]}"
"Grand Reserve 82% butter is a premium, high-fat butter made with 82% butterfat content. It is crafted using high-quality cream from European-style cultured milk, which gives it a rich, creamy flavor and a smooth, velvety texture. This butter is unsalted, making it perfect for both sweet and savory dishes. It is ideal for baking, cooking, or simply spreading on your favorite bread or pastry. This butter is perfect for those who are looking for a high-quality, rich, and flavorful ingredient to elevate their cooking and baking.",82% Unsalted Butter Prints,BB190,36x1 LB Case packaging,36x1 LB Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/butter/bb190_0.jpg,79176000831,,,https://www.chefswarehouse.com/products/BB190/,GRAND RESERVE,Bakery & Bread,Leaveners & Stabilizers,,GRASSLAND DAIRY PRODUCTS INC,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/butter/bb190_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Butter"",""sub-category"":""Butter"",""sub-sub-category"":""Butter"",""supplier_name"":"""",""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Leaveners & Stabilizers"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_BB190-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""36x1 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""BB190""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_BB190-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""36x1 LB Case""}}],""businessUnit"":""200001""}]}"
Olive Oil Blends are popularly used by food manufacturers and restaurant chefs.  These blends especially ideal for high-heat cooking and recipes that require a light taste profile.,90/10 Soybean Olive Oil Blend,GO106,6x1 Gallon BC packaging,6x1 Gallon BC,,,,,https://www.chefswarehouse.com/siteassets/pim-images/pure-blended-oils/go106_0.jpg,41618911036,,,https://www.chefswarehouse.com/products/GO106/,GEM,Bakery & Bread,Croissants,,SOVENA USA,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/pure-blended-oils/go106_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Pure & Blended Oils"",""sub-category"":""Pure & Blended Oils"",""sub-sub-category"":""Pure & Blended Oils"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Croissants"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_GO106-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x1 Gallon BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GO106""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GO106-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x1 Gallon BC""}}],""businessUnit"":""200001""},{""code"":""JDE_GO106-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""6x1 Gallon BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GO106""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GO106-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x1 Gallon BC""}}],""businessUnit"":""200001""}]}"
"Salted butter is a type of butter that has been made from cream that has been salted, usually with about 1-3% salt by weight. The salt serves to enhance the flavor of the butter, and also acts as a preservative to extend its shelf life. Salted butter is commonly used for spreading on bread, as well as in cooking and baking, as it can add a rich, savory flavor to dishes.",Salted Butter Prints,BB165,36 x 1 LB Case packaging,36 x 1 LB Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/butter/bb165_0.jpg,79176000824,,,https://www.chefswarehouse.com/products/BB165/,DAIRYLAND,Bakery & Bread,Croissants,,GRASSLAND DAIRY PRODUCTS INC,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/butter/bb165_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Butter"",""sub-category"":""Butter"",""sub-sub-category"":""Butter"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Croissants"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_BB165-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""36 x 1 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""BB165""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_BB165-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""36 x 1 LB Case""}}],""businessUnit"":""200001""}]}"
"This silky and supple butter benefits from an exceptional terroir, which extends from one end of the Cotentin peninsula to the Bessin area. The warm, temperate climate by the sea favours rich pastures in which the grass is full of mineral salts and trace elements. This natural abundance can be found in the milk, which gives a distinctive butter that has a unique perfume, suppleness and colour. This butter is truly a “grand cru” of the dairy world.",Beurre de Tourage 1909 Butter Sheets,10532692,10 x 2.2 LB Case packaging,10 x 2.2 LB Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/butter/10532692_0.jpg,,,,https://www.chefswarehouse.com/products/10532692/,ISIGNY,Bakery & Bread,Baking Mixes,,ISIGNY SAINTE MERE,Chefs' Warehouse,,"{""storage_type"":""Frozen"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/butter/10532692_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Butter"",""sub-category"":""Butter"",""sub-sub-category"":""Butter"",""supplier_name"":"""",""country_of_origin"":""France"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Baking Mixes"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_10532692-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""10 x 2.2 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10532692""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10532692-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""10 x 2.2 LB Case""}}],""businessUnit"":""200001""}]}"
"Produced without genetic engineering which means it has been extracted with a press rather than by the use of solvents. This oil offers the same benefits as other canola oils which include a light color and taste, as well as a high smoke point. This oil is good for searing, frying high-heat cooking and baking and is also very low in saturated fats, making it one of the healthiest cooking oils.",Non-GMO Canola Expeller,76683,35 LB Case packaging,35 LB Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/canola-vegetable-oils/76683_0.jpg,,,,https://www.chefswarehouse.com/products/76683/,PACKER,Bakery & Bread,Tortillas & Wraps,,SOVENA USA,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/canola-vegetable-oils/76683_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Canola & Vegetable Oils"",""sub-category"":""Canola & Vegetable Oils"",""sub-sub-category"":""Canola & Vegetable Oils"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Tortillas & Wraps"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_76683-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""35 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""76683""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_76683-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""35 LB Case""}}],""businessUnit"":""200001""}]}"
"La Tourangelle 100% organic, virgin coconut oil is fresh and delicious. It is made from organic coconuts which are expeller-pressed within 4 days of being harvested by hand. La Tourangelle Organic Virgin Coconut Oil is truly a unique ingredient which has pure fresh coconut taste, beautiful texture and outstanding coconut scent. Our 30oz jar is perfect for DIY body care. Cook, bake, dress, fry or moisturize your skin and hair — La Tourangelle Extra Virgin Coconut oil can do it all!",Organic Virgin Coconut Oil,10230117,6 x 14 Oz Case packaging,6 x 14 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/nut-seed-oils/10230117_0.jpg,8.57E+11,,,https://www.chefswarehouse.com/products/10230117/,LA TOURANGELLE,Bakery & Bread,Tortillas & Wraps,,LA TOURANGELLE,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/nut-seed-oils/10230117_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Organic"",""text"":""Organic"",""abbreviation"":""Organic""},""category"":""Nut & Seed Oils"",""sub-category"":""Nut & Seed Oils"",""sub-sub-category"":""Nut & Seed Oils"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Tortillas & Wraps"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_10230117-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x 14 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10230117""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10230117-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 14 Oz Case""}}],""businessUnit"":""200001""}]}"
PAM Original Cooking Spray,Pan Coating,GS202A,12 x6 Oz Case packaging,12 x6 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/shortening-spray-oils/gs202a_0.jpg,1.01E+13,,,https://www.chefswarehouse.com/products/GS202A/,PAM,Bakery & Bread,Cheesecake,,CONAGRA FOODS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/shortening-spray-oils/gs202a_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Shortening & Spray Oils"",""sub-category"":""Shortening & Spray Oils"",""sub-sub-category"":""Shortening & Spray Oils"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 category"":""Bakery & Bread"",""Level 2 category"":""Cheesecake"",""Level 3 category"":"""",""product_variants"":[{""code"":""JDE_GS202A-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12 x6 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GS202A""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GS202A-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12 x6 Oz Case""}}],""businessUnit"":""200001""}]}"
