description,name,sku,pack,size,gtin,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
Pistachio Syrup,Pistachio Pin Pistachioer,MONIN981,,12 x 25.4 Oz Case,,,,,https://www.chefswarehouse.comundefined,7.38E+11,,,https://www.chefswarehouse.com/products/MONIN981/,MONIN,,,,MONIN,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.comundefined"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Beverages Syrups & Flavors"",""sub-category"":""Beverages Syrups & Flavors"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Water"",""product_variants"":[{""code"":""JDE_MONIN981-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12 x 25.4 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""MONIN981""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_MONIN981-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12 x 25.4 Oz Case""}}],""businessUnit"":""200001""},{""code"":""JDE_MONIN981-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""12 x 25.4 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""MONIN981""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_MONIN981-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12 x 25.4 Oz Case""}}],""businessUnit"":""200001""}]}"
Black Cherry Syrup is a Cocoa product in the Beverage category.,Black Cherry Syrup,10772266,,12x8 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/beverages-syrups-flavors-/10772266_0.jpg,,,,https://www.chefswarehouse.com/products/10772266/,FILTHY,,,,,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/beverages-syrups-flavors-/10772266_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Mixers"",""sub-category"":""Mixers"",""sub-sub-category"":""Beverages Syrups & Flavors"",""supplier_name"":"""",""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Cocoa"",""product_variants"":[{""code"":""JDE_10772266-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12x8 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10772266""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10772266-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x8 Oz Case""}}],""businessUnit"":""200001""}]}"
"Add a blast of brrrr to specialty drinks with the delicately cool spearmint flavor of our Frosted Mint Syrup. It pairs well with chocolate and makes a refreshing substitution for mint liqueurs in cocktails and mocktails. Monin Frosted Mint Syrup adds fresh flavor to mochas, smoothies, sodas, cocktails and cocoas.",Frosted Mint Syrup,MONIN909,,12x750 ML BC,,,,,https://www.chefswarehouse.com/siteassets/pim-images/beverages-syrups-flavors-/monin909_0.jpg,,,,https://www.chefswarehouse.com/products/MONIN909/,MONIN,,,,,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/beverages-syrups-flavors-/monin909_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Beverages Syrups & Flavors"",""sub-category"":""Beverages Syrups & Flavors"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Coffee"",""product_variants"":[{""code"":""JDE_MONIN909-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""U""},""text"":""Case"",""weight"":""12x750 ML BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""MONIN909""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_MONIN909-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x750 ML BC""}}],""businessUnit"":""200001""},{""code"":""JDE_MONIN909-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""U""},""text"":""Piece"",""weight"":""12x750 ML BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""MONIN909""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_MONIN909-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x750 ML BC""}}],""businessUnit"":""200001""}]}"
Almond Syrup,Almond Syrup,927110,,750 mL Piece,,,,,https://www.chefswarehouse.com/siteassets/pim-images/beverages-syrups-flavors-/927110_0.jpg,89036312455,,,https://www.chefswarehouse.com/products/927110/,TORANI,,,,R TORRE WORLDPANTRY,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/beverages-syrups-flavors-/927110_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Organic"",""text"":""Organic"",""abbreviation"":""Organic""},""category"":""Beverages Syrups & Flavors"",""sub-category"":""Beverages Syrups & Flavors"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Dispensed Beverages"",""product_variants"":[{""code"":""JDE_927110-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""750 mL Piece"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""927110""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_927110-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""PC""}},{""field"":""product.packSize"",""prefill"":{""value"":""750 mL Piece""}}],""businessUnit"":""200001""}]}"
"Tapioca Pearls are small, spherical beads made from cassava flour, which is derived from the root of the cassava plant. They are most commonly used to make a popular dessert called Bubble Tea, where they are added to sweetened tea to create a chewy texture. Tapioca Pearls are often cooked in sugar syrup or sweetened tea, which gives them a slightly sweet flavor and a chewy, gelatinous texture. They are available in a variety of sizes, from small to large, and can be dyed to add visual appeal to drinks.",Small Tapioca Pearls,GB180,,12 x 8 Oz Case,,,,,"https://www.chefswarehouse.com/siteassets/pim-images/juices,-puree-milks/gb180_0.jpg",70147005008,,,https://www.chefswarehouse.com/products/GB180/,HEARTLINE FOODS,,,,HEARTLINE FOODS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/juices,-puree-milks/gb180_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Beverages Syrups & Flavors"",""sub-category"":""Starches"",""sub-sub-category"":""Juices, Puree & Milks"",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Healthcare Beverages"",""product_variants"":[{""code"":""JDE_GB180-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12 x 8 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GB180""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GB180-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12 x 8 Oz Case""}}],""businessUnit"":""200001""}]}"
Pineapple Syrup,Pineapple Pin Pineappleer,MONIN964,,12 x 25.4 Oz Case,,,,,https://www.chefswarehouse.comundefined,7.38E+11,,,https://www.chefswarehouse.com/products/MONIN964/,MONIN,,,,MONIN,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.comundefined"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Beverages Syrups & Flavors"",""sub-category"":""Beverages Syrups & Flavors"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Juice"",""product_variants"":[{""code"":""JDE_MONIN964-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""12 x 25.4 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""MONIN964""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_MONIN964-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12 x 25.4 Oz Case""}}],""businessUnit"":""200001""},{""code"":""JDE_MONIN964-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""12 x 25.4 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""MONIN964""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_MONIN964-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12 x 25.4 Oz Case""}}],""businessUnit"":""200001""}]}"
Tapioca pearls large is a Ready to Drink product in the Beverage category.,Tapioca pearls large,GB181N,,36x7 Oz Case,,,,,https://www.chefswarehouse.comundefined,70670004011,,,https://www.chefswarehouse.com/products/GB181N/,REESE,,,,WORLD FINER FOODS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.comundefined"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Starches"",""sub-category"":""Juices, Puree & Milks"",""sub-sub-category"":""Beverages Syrups & Flavors"",""supplier_name"":"""",""country_of_origin"":""Brazil"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Ready to Drink"",""product_variants"":[{""code"":""JDE_GB181N-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""36x7 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GB181N""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GB181N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""36x7 Oz Case""}}],""businessUnit"":""200001""}]}"
SYRUP GUAVA MONIN,SYRUP GUAVA MONIN,10954641,,4x1L Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/beverages-syrups-flavors-/10954641_0.jpg,,,,https://www.chefswarehouse.com/products/10954641/,MONIN,,,,MONIN,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/beverages-syrups-flavors-/10954641_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Beverages Syrups & Flavors"",""sub-category"":""Beverages Syrups & Flavors"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Soft Drinks"",""product_variants"":[{""code"":""JDE_10954641-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""U""},""text"":""Case"",""weight"":""4x1L Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10954641""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10954641-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""4x1L Case""}}],""businessUnit"":""200001""}]}"
GINGERBREAD SYRUP TORANI is a Sports Drinks product in the Beverage category.,GINGERBREAD SYRUP TORANI,927403,,12x750 ML BC,,,,,https://www.chefswarehouse.comundefined,89036362863,,,https://www.chefswarehouse.com/products/927403/,TORANI,,,,R TORRE WORLDPANTRY,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.comundefined"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Beverages Syrups & Flavors"",""sub-category"":""Beverages Syrups & Flavors"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Sports Drinks"",""product_variants"":[{""code"":""JDE_927403-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""U""},""text"":""Case"",""weight"":""12x750 ML BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""927403""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_927403-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x750 ML BC""}}],""businessUnit"":""200001""},{""code"":""JDE_927403-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""U""},""text"":""Piece"",""weight"":""12x750 ML BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""927403""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_927403-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x750 ML BC""}}],""businessUnit"":""200001""}]}"
SYRUP BOTTLE PUMPS MONIN is a Syrups product in the Beverage category.,SYRUP BOTTLE PUMPS MONIN,916004,,1 PUMP Piece,,,,,https://www.chefswarehouse.comundefined,,,,https://www.chefswarehouse.com/products/916004/,MONIN,,,,MONIN INC,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.comundefined"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Beverages Syrups & Flavors"",""sub-category"":""Beverages Syrups & Flavors"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Syrups"",""product_variants"":[{""code"":""JDE_916004-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""U""},""text"":""Piece"",""weight"":""1 PUMP Piece"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""916004""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_916004-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""PC""}},{""field"":""product.packSize"",""prefill"":{""value"":""1 PUMP Piece""}}],""businessUnit"":""200001""}]}"
Banana Real is a Tea product in the Beverage category.,Banana Real,10754252,,6x16.9 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/beverages-syrups-flavors-/10754252_0.jpg,,,,https://www.chefswarehouse.com/products/10754252/,REAL,,,,,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/beverages-syrups-flavors-/10754252_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Beverages Syrups & Flavors"",""sub-category"":""Beverages Syrups & Flavors"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Tea"",""product_variants"":[{""code"":""JDE_10754252-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""U""},""text"":""Case"",""weight"":""6x16.9 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10754252""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10754252-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x16.9 Oz Case""}}],""businessUnit"":""200001""}]}"
Elderflower Syrup,Elderflower Syrup,926211,,12x750 ML Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/beverages-syrups-flavors-/926211_0.jpg,7.38E+11,,,https://www.chefswarehouse.com/products/926211/,MONIN,,,,MONIN,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/beverages-syrups-flavors-/926211_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Beverages Syrups & Flavors"",""sub-category"":""Beverages Syrups & Flavors"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Water"",""product_variants"":[{""code"":""JDE_926211-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""U""},""text"":""Case"",""weight"":""12x750 ML Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""926211""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_926211-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x750 ML Case""}}],""businessUnit"":""200001""}]}"
Black Cherry Real is a Cocoa product in the Beverage category.,Black Cherry Real,10754181,,6x16.9 Oz Case,,,,,https://www.chefswarehouse.com/siteassets/pim-images/beverages-syrups-flavors-/10754181_0.jpg,,,,https://www.chefswarehouse.com/products/10754181/,REAL,,,,,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/beverages-syrups-flavors-/10754181_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Beverages Syrups & Flavors"",""sub-category"":""Beverages Syrups & Flavors"",""sub-sub-category"":"""",""supplier_name"":"""",""country_of_origin"":""PEND"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Cocoa"",""product_variants"":[{""code"":""JDE_10754181-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""U""},""text"":""Case"",""weight"":""6x16.9 Oz Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10754181""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10754181-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x16.9 Oz Case""}}],""businessUnit"":""200001""}]}"
"INGREDIENTS: Cane Sugar Syrup (Invert), Water, Natural Malt Type Flavor, Sodium Bisulfate, Caramel Color",Malt Flavored Syrup,GM112N,,4x1 Gallon BC,,,,,https://www.chefswarehouse.com/siteassets/pim-images/beverages-syrups-flavors-/gm112n_0.jpg,,,,https://www.chefswarehouse.com/products/GM112N/,SEA BREEZE,,,,SEA BREEZE FRUIT FLAVORS INC,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/beverages-syrups-flavors-/gm112n_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Mixers"",""sub-category"":""Mixers"",""sub-sub-category"":""Beverages Syrups & Flavors"",""supplier_name"":"""",""country_of_origin"":""United States"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Coffee"",""product_variants"":[{""code"":""JDE_GM112N-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""4x1 Gallon BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GM112N""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GM112N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""4x1 Gallon BC""}}],""businessUnit"":""200001""},{""code"":""JDE_GM112N-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""4x1 Gallon BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GM112N""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GM112N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""4x1 Gallon BC""}}],""businessUnit"":""200001""}]}"
Small pearl tapioca is a Dispensed Beverages product in the Beverage category.,Small pearl tapioca,GB180N,,6x3.45 LB BC,,,,,https://www.chefswarehouse.comundefined,70670004004,,,https://www.chefswarehouse.com/products/GB180N/,REESE,,,,WORLD FINER FOODS,Chefs' Warehouse,,"{""storage_type"":""Dry"",""image_url"":""https://www.chefswarehouse.comundefined"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Beverages Syrups & Flavors"",""sub-category"":""Starches"",""sub-sub-category"":""Juices, Puree & Milks"",""supplier_name"":"""",""country_of_origin"":""Brazil"",""Group"":""Food"",""Level 1 Category"":""Beverage"",""Level 2 Category"":""Dispensed Beverages"",""product_variants"":[{""code"":""JDE_GB180N-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x3.45 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GB180N""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GB180N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x3.45 LB BC""}}],""businessUnit"":""200001""},{""code"":""JDE_GB180N-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""6x3.45 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""GB180N""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_GB180N-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x3.45 LB BC""}}],""businessUnit"":""200001""}]}"
