description,name,sku,pack,size,gtin,name,retail_price,is_catch_weight,average_case_weight,image,manufacturer_sku,ordering_unit,is_broken_case,content_url,brand,level_1,level_2,level_3,manufacturer_name,distributor_name,unit_price,extra_data
"Cream cheese is a soft, spreadable cheese that is commonly used as a topping or filling for a variety of dishes. It is made by blending milk and cream with lactic acid bacteria to create a smooth and creamy texture. Cream cheese has a mild and slightly tangy flavor that pairs well with many other flavors and ingredients. It is often used as a spread on bagels or toast, as a filling in sandwiches and wraps, or as a base for dips and spreads. It is also used in baking recipes, such as cheesecakes and pastries, where it adds a rich and creamy texture.",Cream Cheese,CC230,,10 x 3 LB Case,,Cream Cheese,,,,https://www.chefswarehouse.com/siteassets/pim-images/cream-cheese/cc230_0.jpg,30900007014,,,https://www.chefswarehouse.com/products/CC230/,SMITHFIELD,,,,PAULY,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/cream-cheese/cc230_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Cream Cheese"",""sub-category"":""Loaves, Slices, & Shreds"",""sub-sub-category"":""Cream Cheese"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_CC230-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""10 x 3 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""CC230""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_CC230-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""10 x 3 LB Case""}}],""businessUnit"":""200001""},{""code"":""JDE_CC230-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""10 x 3 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""CC230""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_CC230-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""10 x 3 LB Case""}}],""businessUnit"":""200001""}]}"
"Our Classic version is a naturally sweet, yet surprisingly light cheese (1/2 the calories of butter.) Produced from only the freshest cream, its soft, creamy texture spreads with ease and blends well with other ingredients.",Mascarpone Belgioioso,CM102BC,,4x5 LB BC,,Mascarpone Belgioioso,,,,https://www.chefswarehouse.com/siteassets/pim-images/ricotta-mascarpone-/cm102bc_0.jpg,31142000160,,,https://www.chefswarehouse.com/products/CM102BC/,BELGIOIOSO,,,,BEGIOIOSO CHEESE,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/ricotta-mascarpone-/cm102bc_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Ricotta & Mascarpone"",""sub-category"":""Cheese"",""sub-sub-category"":""Ricotta & Mascarpone"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_CM102BC-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""4x5 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""CM102BC""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_CM102BC-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""4x5 LB BC""}}],""businessUnit"":""200001""},{""code"":""JDE_CM102BC-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""4x5 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""CM102BC""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_CM102BC-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""4x5 LB BC""}}],""businessUnit"":""200001""}]}"
"Grated parmesan cheese is a popular Italian-style cheese that has been finely grated, making it easier to use as an ingredient in various recipes. This cheese is made from cow's milk and has a hard, crumbly texture that's perfect for grating. Grated parmesan cheese has a nutty and slightly salty flavor, which makes it a popular ingredient in many Italian dishes, including pasta dishes, salads, and pizzas. It's also a great addition to soups, stews, and casseroles, as well as a variety of other recipes.",Grated Parmesan Cheese,CP158,,4 x 5 LB Case,,Grated Parmesan Cheese,,,,https://www.chefswarehouse.com/siteassets/pim-images/italian-style-cheeses-/cp158_0.jpg,31142359107,,,https://www.chefswarehouse.com/products/CP158/,BELGIOIOSO,,,,BEGIOIOSO CHEESE,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/italian-style-cheeses-/cp158_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Italian Style Cheeses"",""sub-category"":""Cheese"",""sub-sub-category"":""Italian Style Cheeses"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_CP158-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""4 x 5 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""CP158""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_CP158-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""4 x 5 LB Case""}}],""businessUnit"":""200001""},{""code"":""JDE_CP158-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""4 x 5 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""CP158""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_CP158-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""4 x 5 LB Case""}}],""businessUnit"":""200001""}]}"
"Low moisture shredded mozzarella is a type of cheese that is made by partially drying fresh mozzarella cheese and then shredding it into small pieces. It has a lower moisture content than fresh mozzarella, which makes it firmer and more suitable for melting. It is commonly used in cooking and baking, particularly in Italian and American cuisine, and is a popular ingredient for making pizza, pasta dishes, casseroles, and other savory dishes. It has a mild, slightly tangy flavor and a stretchy texture when melted.",Shredded Mozzarella Cheese,CM163,,6 x 5 LB Case,,Shredded Mozzarella Cheese,,,,https://www.chefswarehouse.com/siteassets/pim-images/mozzarella-burrata-/cm163_0.jpg,1.01E+13,,,https://www.chefswarehouse.com/products/CM163/,LAUBSCHER,,,,LAUBSCHER CHEESE CO INC,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/mozzarella-burrata-/cm163_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Loaves, Slices, & Shreds"",""sub-category"":""Loaves, Slices, & Shreds"",""sub-sub-category"":""Mozzarella & Burrata"",""supplier_name"":"""",""country_of_origin"":""United States"",""product_variants"":[{""code"":""JDE_CM163-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x 5 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""CM163""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_CM163-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 5 LB Case""}}],""businessUnit"":""200001""},{""code"":""JDE_CM163-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""6 x 5 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""CM163""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_CM163-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 5 LB Case""}}],""businessUnit"":""200001""}]}"
"Firm, ivory colored granular cheese with white rind. Full-flavored, aromatic, and sharp, with pronounced saltiness but less salty than the average Pecorino Romano.",Pecorino Romano Cheese 1/4 Wheel,CR125,,13 LB Piece,,Pecorino Romano Cheese 1/4 Wheel,,,,https://www.chefswarehouse.com/siteassets/pim-images/italian-style-cheeses-/cr125_0.jpg,71270350959,,,https://www.chefswarehouse.com/products/CR125/,MITICA,,,,"FOREVER CHEESE, INC.",Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/italian-style-cheeses-/cr125_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Brie & Triple Crème"",""sub-category"":""Brie & Triple Crème"",""sub-sub-category"":""Italian Style Cheeses"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_CR125-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""13 LB Piece"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""CR125""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_CR125-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""PC""}},{""field"":""product.packSize"",""prefill"":{""value"":""13 LB Piece""}}],""businessUnit"":""200001""}]}"
"This farmstead blue cheese is made by third generation dairy farmers in northern California. Since its creation in 2000, it has become California's iconic classic style blue cheese, known for its rich, creamy consistency, fresh pure milky paste, and pungent blue kick. Try it melted over grilled steak.",Original Blue Cheese,109844,,1 x 6.5 LB Case,,Original Blue Cheese,,,,https://www.chefswarehouse.com/siteassets/pim-images/blue-cheeses-/109844_0.jpg,,,,https://www.chefswarehouse.com/products/109844/,POINT REYES,,,,POINT REYES FARMSTEAD CHEESE COMPANY,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/blue-cheeses-/109844_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Blue Cheeses"",""sub-category"":""Cheese"",""sub-sub-category"":""Blue Cheeses"",""supplier_name"":"""",""country_of_origin"":""United States"",""product_variants"":[{""code"":""JDE_109844-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""1 x 6.5 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""109844""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_109844-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""PC""}},{""field"":""product.packSize"",""prefill"":{""value"":""1 x 6.5 LB Case""}}],""businessUnit"":""200001""}]}"
"Goat Cheese Crumbles are renowned for their unique, tangy flavor and creamy, crumbly texture. Each bite is a celebration of the distinctive taste that defines this exceptional cheese. These crumbles aren't just for salads; they're a versatile culinary companion. Sprinkle them over pizzas, incorporate them into creamy pasta sauces, or use them to create delectable appetizers that showcase the depth and authenticity of goat cheese. We believe in preserving the art of traditional cheese-making, and our Goat Cheese Crumbles are a testament to that commitment. Meticulously crafted in small batches, they embody the care, expertise, and authenticity that define quality cheese.",Crumbled Goat Cheese,VN210900,,2x2 LB BC,,Crumbled Goat Cheese,,,,https://www.chefswarehouse.com/siteassets/pim-images/goat-cheese-/vn210900_0.jpg,7.62E+11,,,https://www.chefswarehouse.com/products/VN210900/,MONTCHEVRE,,,,MONTCHEVRE,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/goat-cheese-/vn210900_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Goat Cheese"",""sub-category"":""Cheese"",""sub-sub-category"":""Goat Cheese"",""supplier_name"":"""",""country_of_origin"":""United States"",""product_variants"":[{""code"":""JDE_VN210900-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""2x2 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""VN210900""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_VN210900-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""2x2 LB BC""}}],""businessUnit"":""200001""},{""code"":""JDE_VN210900-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""2x2 LB BC"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""VN210900""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_VN210900-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""2x2 LB BC""}}],""businessUnit"":""200001""}]}"
"Silky on the outside and creamy on the inside, BelGioioso’s Burrata boasts a richly sweet, milky flavor that is sure to please. This made-to-order cheese is hand-formed and packaged in water for an extended shelf life.",Burrata,10292713,,6x8Oz (4-2OZ),,Burrata,,,,https://www.chefswarehouse.com/siteassets/pim-images/mozzarella-burrata-/10292713_0.jpg,31142001266,,,https://www.chefswarehouse.com/products/10292713/,BELGIOIOSO,,,,BEGIOIOSO CHEESE,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/mozzarella-burrata-/10292713_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Mozzarella & Burrata"",""sub-category"":""Cheese"",""sub-sub-category"":""Mozzarella & Burrata"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_10292713-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6x8Oz (4-2OZ)"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""10292713""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_10292713-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6x8Oz (4-2OZ)""}}],""businessUnit"":""200001""}]}"
"Yellow shredded cheddar is a type of cheese that has been shredded into small, thin pieces. It is made from cow's milk and has a rich, tangy flavor. Yellow shredded cheddar is a versatile cheese that can be used in a variety of dishes. It is commonly used as a topping for tacos, nachos, and other Mexican dishes, as well as on top of baked potatoes, salads, and sandwiches. It can also be used in cooking, such as in macaroni and cheese, casseroles, and quiches.",Shredded Cheddar Cheese,CC156,,6 x 5 LB Case,,Shredded Cheddar Cheese,,,,"https://www.chefswarehouse.com/siteassets/pim-images/loaves,-slices,-shreds-/cc156_0.jpg",94922530738,,,https://www.chefswarehouse.com/products/CC156/,LAUBSCHER,,,,LAUBSCHER CHEESE CO INC,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/loaves,-slices,-shreds-/cc156_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Cheddar"",""sub-category"":""Cheddar"",""sub-sub-category"":""Loaves, Slices, & Shreds"",""supplier_name"":"""",""country_of_origin"":""United States"",""product_variants"":[{""code"":""JDE_CC156-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""6 x 5 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""CC156""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_CC156-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 5 LB Case""}}],""businessUnit"":""200001""},{""code"":""JDE_CC156-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""6 x 5 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""CC156""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_CC156-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""6 x 5 LB Case""}}],""businessUnit"":""200001""}]}"
"Crafted from pasteurized rBST-free milk and cream, this Mascarpone Cheese boats a subtle natural sweetness and a delicate, creamy texture. With half the calories of butter, this mascarpone is an elegant addition to a simple morning toast. Ideal for sweet and savory dishes alike, enjoy in cheesecakes and tiramisu or in a rich cauliflower gratin.",Mascarpone Cheese,CM101,,12x1 LB Piece,,Mascarpone Cheese,,,,https://www.chefswarehouse.com/siteassets/pim-images/ricotta-mascarpone-/cm101_0.jpg,31142000177,,,https://www.chefswarehouse.com/products/CM101/,BELGIOIOSO,,,,BEGIOIOSO CHEESE,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/ricotta-mascarpone-/cm101_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Kosher"",""text"":""Kosher"",""abbreviation"":""Kosher""},""category"":""Ricotta & Mascarpone"",""sub-category"":""Cheese"",""sub-sub-category"":""Ricotta & Mascarpone"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_CM101-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""12x1 LB Piece"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""CM101""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_CM101-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""PC""}},{""field"":""product.packSize"",""prefill"":{""value"":""12x1 LB Piece""}}],""businessUnit"":""200001""}]}"
"The Drunken Goat® is a mild and fruity semi-soft goat cheese from Jumilla, Spain. It is soaked in the traditional style wine of the region, Doble Pasta, which is made from the Monastrell grape. The cheese is aged for 60 days, so that you can still enjoy some of the wine’s flavors and the rind takes on an attractive violet hue. The Drunken Goat® is mild and smooth, not goaty, with a touch of fruitiness in the finish. It pairs well with a variety of wines and can be served on a cheese board or even as dessert.",Drunken Goat Cheese Wheel,BC490020,,2 x 6 LB Case,,Drunken Goat Cheese Wheel,,,,https://www.chefswarehouse.com/siteassets/pim-images/goat-cheese-/bc490020_0.jpg,8.41E+12,,,https://www.chefswarehouse.com/products/BC490020/,MITICA,,,,ATLANTICA,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/goat-cheese-/bc490020_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":{""name"":""Pasteurized"",""text"":""Pasteurized"",""abbreviation"":""Pasteurized""},""category"":""Goat Cheese"",""sub-category"":""Cheese"",""sub-sub-category"":""Goat Cheese"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_BC490020-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""2 x 6 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""BC490020""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_BC490020-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""2 x 6 LB Case""}}],""businessUnit"":""200001""},{""code"":""JDE_BC490020-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""2 x 6 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""BC490020""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_BC490020-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""2 x 6 LB Case""}}],""businessUnit"":""200001""}]}"
"Parmesan Shaved is a premium variety of aged Italian cheese that has been expertly shaved into thin, delicate slices. This high-quality cheese is renowned for its rich, nutty flavor, making it a versatile ingredient in a variety of dishes.",Shaved Parmesan Cheese,931716,,4 x 5 LB Case,,Shaved Parmesan Cheese,,,,https://www.chefswarehouse.com/siteassets/pim-images/italian-style-cheeses-/931716_0.jpg,31142359428,,,https://www.chefswarehouse.com/products/931716/,BELGIOIOSO,,,,BEGIOIOSO CHEESE,Chefs' Warehouse,,"{""storage_type"":""Refrigerated"",""image_url"":""https://www.chefswarehouse.com/siteassets/pim-images/italian-style-cheeses-/931716_0.jpg"",""avg_case_weight"":"""",""dietaryTags"":""sdf"",""category"":""Italian Style Cheeses"",""sub-category"":""Cheese"",""sub-sub-category"":""Italian Style Cheeses"",""supplier_name"":"""",""country_of_origin"":""PEND"",""product_variants"":[{""code"":""JDE_931716-200001"",""metadata"":{""unitOfMeasure"":""CS"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Case"",""weight"":""4 x 5 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""931716""}},{""field"":""product.uom"",""prefill"":{""value"":""Case"",""options"":[{""text"":""Case"",""value"":""Case""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_931716-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""4 x 5 LB Case""}}],""businessUnit"":""200001""},{""code"":""JDE_931716-200001"",""metadata"":{""unitOfMeasure"":""PC"",""chefItemFlag"":false,""bto"":false,""supermarket"":false,""stockingType"":""P""},""text"":""Piece"",""weight"":""4 x 5 LB Case"",""notifyFormPrefill"":[{""field"":""product.itemNumber"",""prefill"":{""value"":""931716""}},{""field"":""product.uom"",""prefill"":{""value"":""Piece"",""options"":[{""text"":""Piece"",""value"":""Piece""}]}},{""field"":""variant.code"",""prefill"":{""value"":""JDE_931716-200001""}},{""field"":""product.uomcode"",""prefill"":{""value"":""CS""}},{""field"":""product.packSize"",""prefill"":{""value"":""4 x 5 LB Case""}}],""businessUnit"":""200001""}]}"
